ids,intents,sentences,sentence_orgin
3092,iot_hue_lightoff,Tắt một ánh sáng trong phòng ngủ của tôi ,turn off one light in my bedroom
15713,social_post,Tôi muốn đặt một cuộc gọi đến dịch vụ khách hàng của Amazon ,i would like to place a call to amazon customer service
3575,music_likeness,Bài hát này là quá tốt ,this song is too good
522,weather_query,Điều đó là không thể ,its not possible
11359,play_podcasts,Vui lòng chơi tập tiếp theo ,please play next episode
3591,audio_volume_up,olly nói to ,olly speak loudly
8102,calendar_set,Alexa đánh dấu lịch của tôi là không có sẵn ngày hôm nay ,alexa mark my calendar as unavailable today
5114,alarm_query,Có bất kỳ báo động sau năm giờ sáng ,is there any alarm after five am
1068,iot_cleaning,Có bất cứ điều gì tôi cần biết trước khi tôi kích hoạt máy hút bụi robot ,is there anything i need to know before i activate the robot vacuum cleaner
6075,play_music,bạn có thể chơi bạn không mang cho tôi hoa ,could you play you don't bring me flowers
14896,qa_factoid,Rama đã đi trên hành trình cuối cùng của mình ở đâu ,where did rama go on his final journey
13961,qa_factoid,Nơi nằm ở thác nước lớn nhất thế giới ,where is located the biggest waterfall in the world
16013,email_sendemail,Gửi email đến Jesse ,send an email to jesse
8872,calendar_remove,Xóa bữa trưa với Michael ,delete lunch with michael
3813,audio_volume_mute,tắt tiếng cho đến khi tôi nói như vậy ,mute enabled until i say so
14992,qa_factoid,Alexa cho tôi biết từ khóa về Usain Bolt ,alexa tell me keywords about usain bolt
747,play_music,Chơi bài hát từ danh sách trance của tôi ,play song from my trance list
9338,play_radio,Tôi muốn nghe chín trăm bốn mươi một xin vui lòng ,i want to listen to nine hundred and forty one please
12043,recommendation_locations,Olly Tôi đang đói những gì tốt để ăn ở Cincinnati ,olly i'm starving what's good to eat in cincinnati
922,play_music,Chơi nhạc từ trạm nghệ sĩ Pandora yêu thích của tôi ,play music from my favorite pandora artist station
10543,lists_createoradd,Bắt đầu một danh sách tên chó ,start a list of dog names
7462,calendar_set,Tôi có một cuộc hẹn hò với nhóm Ngân hàng Thế giới vào ngày hai mươi tám xin vui lòng nhắc nhở tôi ,i have a date with the world bank group on the twenty eighth please remind me
8471,calendar_remove,Xóa tất cả các sự kiện của tháng trước từ lịch ,remove all the events of last month from the calendar
11973,recommendation_events,cho tôi biết bất kỳ doanh số sân nào xảy ra ,tell me any yard sales happening
435,datetime_query,ngày nào trong tháng là thứ ba tới ,what day of the month is next tuesday
2111,datetime_convert,"Khi đó là mười giờ tối ở đây, mấy giờ ở Brisbane ",when it's ten pm here what time is it in brisbane
7511,query,là ngày mai một kỳ nghỉ ,is tomorrow a holiday
5759,weather_query,Thời tiết cho tuần tới tại New York ,weather for the next week in new york
11938,recommendation_locations,hey olly liệt kê các cửa hàng địa phương cho tôi ,hey olly list the local shops for me
15687,social_post,Xin chào bạn có thể cung cấp chi tiết liên lạc cho một trung tâm dịch vụ cụ thể ,hello can you give the contact details for a particular service centre
550,music_query,bài hát nào đang chơi ,what song is playing
1781,weather_query,Tôi có thể biết thời tiết ở đó không ,may i know the weather there
16444,email_querycontact,Làm thế nào tôi có thể liên hệ với người này ,how can i contact this person
15787,email_query,Tôi có email nào từ công việc không ,do i have any email from work
12849,transport_taxi,Đặt cho tôi một chiếc taxi Uber đến Bardonia ,book for me an uber taxi to bardonia
1036,alarm_query,Là báo động công việc của tôi được đặt cho ngày mai ,is my work alarm set for tomorrow
2460,general_joke,Nói một số trò đùa. ,say some jokes
9484,play_radio,xin vui lòng chơi fm đỏ ,please play red fm
8569,calendar_set,Tôi muốn bạn sắp xếp một cuộc họp với Bryce Jessie và Carol cho ngày mai lúc chín giờ sáng ,i want you to schedule a meeting with bryce jessie and carol for tomorrow at nine am
3258,news_query,bất kỳ tin tức mới về brad pitt ,any fresh news on brad pitt
8633,calendar_set,Nói cho tôi biết khi sự kiện bắt đầu ,tell me when the event starts
15956,email_sendemail,Olly Email Alice để cô ấy biết chúng tôi đang trên đường ,olly email alice to let her know we are on the way
15663,social_post,Đăng trạng thái mới ,post new status
10489,lists_createoradd,Chuẩn bị danh sách ,prepare list
16898,email_query,Chủ đề của email cuối cùng của tôi là gì ,what was the subject of my last email
2629,takeaway_order,Đặt hàng McDonalds. ,order mcdonalds
7515,calendar_set,Lặp lại sự kiện này ,repeat this event
15688,social_post,Phản hồi dịch vụ khách hàng là gì ,what is the customer service feedback
7829,calendar_query,những gì khác trong danh sách ,what else is on the list
2533,play_music,Sau bài hát này đặt trên Metallica ,after this song put on metallica
14104,qa_definition,Siri mô tả một cầu vồng ,siri describe a rainbow
8346,calendar_set,Nhắc nhở bản thân để nhắc nhở tôi về việc cần thiết để được nhắc nhở về cuộc họp đó ,remind yourself to remind me about needed to be reminded about that meeting
8833,calendar_remove,Xóa lịch của tôi cho phần còn lại của ngày ,clear my calendar for the rest of the day
3619,weather_query,Thời tiết ở Sydney là gì ,what's the weather like in sydney
2374,music_query,bài hát nào là cái này ,which song is this
6940,calendar_set,Nhắc nhở tôi ra mắt với ông chủ hôm nay vào một giờ chiều ,remind me to have launch with boss today at one pm
7678,calendar_query,Mục đích nào Sự kiện đã được lên kế hoạch cho ,what purpose the event been scheduled for
2245,iot_hue_lightoff,Tắt đèn phòng tắm ,turn off the bathroom light
16852,email_query,Email mới ,new emails
8405,calendar_query,Những sự kiện nào tôi có cho ngày mai ,what events do i have for tomorrow
10139,cooking_recipe,Làm thế nào để bạn thực hiện cookie ,how do you make cookies
8733,calendar_remove,Vui lòng di dời tất cả các ngày đến thùng rác ,please relocate all dates to the trash
9701,play_audiobook,Tôi muốn nghe cuốn sách được viết bởi mẹ của game bắn súng tại Columbus ,i want to hear the book written by the mother of the shooter at columbine
3188,news_query,Chính sách mới của Donald Trump về nhập cư là gì ,what is donald trump's new policy on immigration
8318,calendar_set,Vui lòng thực hiện một lời nhắc nhở vào thứ Sáu lúc sáu giờ tối ,please make a reminder for friday at six pm
9404,play_radio,Tôi muốn nghe buổi buổi sáng yêu thích của tôi trong xe trên đường đi làm. ,i'd like to listen to my favorite morning show in the car on the way to work please
841,takeaway_order,Đặt hàng để Pizza Takeout cho bảy giờ chiều ,place order to pizza takeout for seven pm
3304,weather_query,olly thời tiết như thế nào trong tuần này ,olly what is the weather like this week
5790,weather_query,Hôm nay trời nóng ,its hot today
15432,general_quirky,hóa đơn nước của chúng tôi quá cao ,our water bill was too high
6090,news_query,Bất kỳ cập nhật nào từ nguồn cấp dữ liệu Tweet của Donald Trump ,any updates from donald trump's tweet feed
1819,datetime_query,Thời gian và ngày hôm nay ,time and date of today
16046,email_query,Vui lòng hiển thị email mới ,please show new emails
16734,email_query,Tôi đã nhận được bất kỳ email nào từ Amazon trong hai ngày qua ,have i gotten any emails from amazon in the last two days
5814,iot_coffee,Đậu nành nóng bỏng và ngọt ngào ,olly hot and sweet soy based
6110,weather_query,Tôi sẽ cần một chiếc ô ngày hôm nay sau khi mặt trời lặn ,i am gonna need an umbrella today after sunset
3005,music_query,bài hát này là gì ,what cd is this song on
12365,transport_query,Chuyến tàu rời khỏi thời gian nào Lagos ,what time does the train departs lagos
8024,calendar_query,Chúng ta đang làm gì vào tuần tới ,what are we doing next week
9313,play_radio,Tìm tôi KISS FM Kênh ,find me kiss fm channel
16482,email_query,Đọc email cho tôi từ mẹ bao gồm cả chủ đề ,read me the email from mom including the subject
8021,calendar_set,Tôi cần một lời nhắc nhở cho cuộc họp thứ Sáu ,i need a reminder for friday's meeting
3419,iot_coffee,Bạn có thể đặt máy pha cà phê để pha cà phê vào ba giờ tối mỗi tuần ,can you set the coffee machine to make coffee at three pm time every week day
12207,transport_traffic,Giao thông trên Harvard như thế nào ,how is the traffic on harvard
3979,weather_query,Có nóng ra ngoài ngay bây giờ ở Hawaii ,is it hot outside right now im hawaii
11346,play_podcasts,tiếp tục đi trên podcast ,keep going on podcast
6799,calendar_remove,Xóa cuộc họp tiếp theo ngày hôm nay trong lịch của tôi ,remove next meeting today in my calendar
15752,email_query,Tìm cho tôi tất cả các thư từ Magda với các ngày lễ từ trong tiêu đề ,find me all mails from magda with holidays word in the title
3896,iot_hue_lighton,trời tối ,it is dark
9739,play_music,Tôi muốn bạn chơi bài hát yêu thích của Michael Jackson ,i want you to play my michael jackson favorite song
1106,weather_query,Tôi muốn biết thời tiết ở Nashik ,i want to know the weather in nashik
868,iot_wemo_off,Ổ cắm cắm WEMO tắt ,wemo plug socket off
10326,play_game,Hãy chơi trận bóng đá yêu thích của chúng tôi trên TV ,let's play our favourite football match on tv
5838,takeaway_order,Tôi muốn đặt một Takeaway từ Papa John's ,i want to order a takeaway from papa john's
12128,transport_query,Làm thế nào để đến Cracow trước buổi trưa bằng tàu hỏa ,how to get to cracow before noon by train
5080,music_query,Tôi chơi bài hát nào nhất ,what song do i play most
5285,news_query,Hiển thị tin tức về di cư ,show news of migration
5052,alarm_set,Tôi cần một báo động ,i need an alarm
13726,qa_factoid,Đâu là bức tượng của tự do nằm ở đâu ,where is the statue of liberty located
10961,lists_remove,Xóa mục cuối cùng ,remove the last item
5298,news_query,Những thay đổi mới nhất xảy ra hôm nay là gì ở Mỹ ,what are the latest changes happening today in the us
7418,calendar_set,Gặp nhau vào thứ Sáu này ,meeting this friday
15835,email_sendemail,Vui lòng trả lời email gần đây nhất của tôi ,please reply to my most recent email
2839,datetime_query,Thứ hai ngày thực tế là gì ,what is mondays actual date
4684,play_music,i want to hear <unk> song <unk> ,i want to hear <unk> song <unk>
2761,play_music,Bắt đầu âm nhạc ,begin music
10857,createoradd,Bắt đầu danh sách mới ,start new list
7749,calendar_set,Thiết lập một chuyến đi cửa hàng tạp hóa định kỳ cho mỗi Chủ nhật ,set up a reoccurring grocery store trip for every sunday
14277,qa_definition,Vui lòng định nghĩa về internet ,please defined about internet
13332,general_quirky,Thông tin về Dolly Parton ,information on dolly parton
2127,news_query,Có ai bị bắt tại cuộc biểu tình ngày hôm nay ở Chicago ,was anyone arrested at the protest today in chicago
10008,cooking_recipe,olly cho biết rau được nấu chín như thế nào ,olly tell how vegetable is cooked
15038,qa_factoid,Núi đá bắt đầu ở đâu ,where do the rocky mountains start
14867,qa_factoid,Bao nhiêu trái đất được tạo thành từ nước ,how much of the earth is made up of water
14873,qa_stock,Giá GE ngay bây giờ là bao nhiêu ,what's the price of ge right now
4060,iot_hue_lightoff,tắt đèn trong phòng khách ,lights off in the living room
15684,social_post,Viết một tweet nói với Macy rằng họ nên tắt thay vì JCPenney ,write a tweet telling macy's that they should be shutting down instead of jcpenney
10414,play_game,Tôi muốn chơi solitaire với bạn ,i want to play solitaire with you
66,play_music,Xin vui lòng chơi ngày hôm qua từ Beatles ,please play yesterday from beatles
6938,calendar_set,Đặt lời nhắc để đón trẻ em vào các ngày trong tuần tại ba giờ chiều ,set reminder to pick up kids on weekdays at three pm
2989,takeaway_query,Giao hàng từ Dominos. ,delivery from dominos
10389,play_game,Chơi trò chơi yêu thích của tôi theo tên chó nghịch ngợm ,play my favorite game by name naughty dog
12664,transport_ticket,vé tàu cho hai người từ Delhi đến Mumbai ,train tickets for two people from delhi to mumbai
16534,email_sendemail,Bạn sẽ viết một email đến Chelsea cho tôi ,will you write an email to chelsea for me
9483,play_radio,Vui lòng chuyển sang FM đỏ ,please switch to red fm
15029,qa_definition,olly snafu có nghĩa là gì ,olly what does snafu mean
3036,weather_query,Điều kiện thời tiết cho ngày hôm sau ,weather conditions for the next day
17073,email_query,Làm mới email của tôi ,refresh my email
4789,weather_query,thời tiết hôm nay thế nào ,what's the weather today
5144,weather_query,Xin vui lòng cho tôi biết những gì sẽ là ngày mưa dựa trên dự báo thời tiết ,please tell me what will be rainy day based on the weather forecast
3388,weather_query,Thời tiết sẽ ở Chicago hôm nay sẽ là gì ,what will the weather be in chicago today
16752,email_query,Vui lòng kiểm tra email của tôi ,check my email please
4989,music_query,Danh sách phát nào trên Shuffle ,what playlist is on shuffle
2182,datetime_query,Ngày hôm nay là gì ,what's today date
15590,social_post,Vui lòng nói với DSW Tôi đang trả lại giày bị lỗi ,please tell dsw i'm returning defective shoes
1724,weather_query,Nhiệt độ cao nhất của Delhi là bao nhiêu ,what is the highest temperature of delhi
9818,play_audiobook,Nhận cho tôi sơ yếu lý lịch của Sách âm thanh phát hành mới nhất ,get me resume of newest release audio book
14296,qa_factoid,là California giữa Nevada và New York ,is california between nevada and new york
14387,qa_factoid,Là San Francisco gần Berkeley ,is san francisco near berkeley
9333,play_radio,Bật radio đến mười năm mươi ba ,turn on the radio to ten fifty three
6716,calendar_remove,Xóa dựng đứng vào thứ Sáu lúc mười giờ sáng ,remove standup on friday at ten am
12410,transport_query,orlando từ nhà tôi bao xa ,how far is orlando from my house
2719,alarm_set,Đặt báo thức cho năm trăm ba mươi ,set an alarm for five hundred and thirty
10966,lists_query,Những danh sách nào bạn có cho bạn ngay bây giờ ,what lists do you have on you right now
8583,calendar_set,Thêm một sự kiện cho tháng 7 ba mươi tên là sinh nhật ,add an event for july thirtieth named birthday
15517,social_post,Hãy tweet cho tôi về dịch vụ tồi tệ được cung cấp bởi nhà hàng Taj ,please tweet for me about the bad service rended by the taj restaurant
3168,iot_hue_lightoff,bạn có thể tắt đèn phòng tắm của tôi không ,can you turn my bathroom lights off
10556,lists_query,danh sách của tôi là gì ,what is my list
5091,music_settings,Olly Bỏ qua hai bài hát ,olly skip two songs
17033,email_sendemail,Trả lời thư của Ash vào buổi sáng ,respond to the mail of ash in morning
6573,general_quirky,bạn sống ở đâu ,where do you live
5056,music_query,bài hát nào trong bài hát chủ đề cho Frasier ,what song in the theme song for frasier
8843,calendar_set,Lịch họp cuộc họp với Laura ,schedule meeting with laura
6182,general_quirky,"này, tôi nhớ bạn ",hey i missed you
1469,play_music,Chơi nụ hôn từ một bông hồng ,play kiss from a rose
970,news_query,Tin tức chủ đề đặc biệt gần đây ,recent particular subject news
15189,social_query,Kiểm tra bài viết cuối cùng của tôi trên Instagram ,check my last post on instagram
4118,news_query,Vui lòng đăng ký tôi để cập nhật về chúng tôi Tin tức phá vỡ ,please subscribe me to updates about us breaking news
11692,recommendation_locations,hướng dẫn tôi đến nhà hàng ,guide me to the restaurant
9848,play_audiobook,Tiếp tục Jaiho Song Audiobook ,resume jaiho song audiobook
3510,iot_hue_lightoff,Tắt đèn trong tất cả các phòng tắm ,turn off lights in all bathrooms
3802,weather_query,cho tôi thấy thời tiết ngày mai của Mumbai ,show me tomorrow weather of mumbai
4069,datetime_query,thời điểm hiện tại ,current time
4718,alarm_set,Đặt báo thức cho ngày mai thứ Hai lúc tám giờ sáng ,set an alarm for tomorrow monday at eight am
10345,play_game,Chơi trò chơi này với tôi ,play this game with me
12549,transport_query,Hướng dẫn đến New Orleans ,directions to new orleans
8632,calendar_remove,bạn có thể xóa nó trên lịch của tôi không ,can you remove that on my calendar
7109,calendar_set,Đừng quên cuộc họp Reveca hôm nay lúc sáu giờ tối ,don't forget about meeting reveca today at six pm
7072,calendar_set,Gửi cho tôi một thông báo một giờ trước khi các sự kiện lịch tiếp theo của tôi ,send me a notification an hour before my next calendar events
3479,play_music,Liệt kê và chơi tất cả các bài hát của nghệ sĩ nhất định ,list and play all songs by given artist
13415,recommendation_locations,cho tôi biết nơi đẹp nhất để đi ,tell me what is the nicest place to go
14312,qa_stock,Cho tôi xem giá cổ phiếu của Facebook ,show me share price of facebook
10780,lists_remove,Tôi không cần cái này nữa ,i do not need this any more
12327,transport_traffic,chiều dài giao thông ,length of traffic
16272,email_querycontact,Làm thế nào để tôi quay số Sarah ,how do i dial sarah
1764,news_query,Vui lòng cho tôi cập nhật cricket ,please give me update of cricket
2011,general_greet,xin chào bạn khoẻ không ,hello how are you
15306,social_query,Chỉ cho tôi thông báo truyền thông xã hội của tôi ,show me my social media notifications
13993,qa_currency,Tỷ giá hối đoái là bao nhiêu ,what is the dollar exchange rate
12863,transport_traffic,Bất kỳ vấn đề giao thông ngày hôm nay ,any traffic issues today
688,datetime_query,cho tôi thời gian tại Washington ngay bây giờ ,give me the time at washington right now
11691,recommendation_locations,xác định vị trí của tôi về cửa hàng ,pinpoint me the location of the shop
2448,takeaway_order,Đặt hàng cho một món súp gà Manchow từ nhà bếp Wangs ,place order for a chicken manchow soup from wangs kitchen restaurant
2077,iot_hue_lightup,Làm nhiều ánh sáng hơn ,do more light
3890,play_music,Tôi muốn nghe những cuộc hit khiêu vũ hiện tại ,i want to hear current dance hits
16836,email_sendemail,Alexa Gửi email đến địa chỉ email mới này ,alexa send the email to this new email address
12991,qa_maths,bốn cộng năm bằng chín ,four plus five equals nine
1856,audio_volume_up,hướng lên ,up
2361,takeaway_order,Tôi muốn đặt một số pizza ,i want to order some pizza
3500,iot_hue_lightoff,tắt đèn phòng bây giờ ,turn room lights off now
7715,calendar_query,Xác định địa chỉ cho Hội chợ bang Myrtle Beach ,locate address for myrtle beach state fair
1159,general_joke,Nói những điều buồn cười ,tell funny things
7604,calendar_query,Khi nào là sinh nhật của Dale ,when is dale's birthday
8706,calendar_set,Thêm ngày và giờ trong lịch với những người này ,add date and time in calendar with these people
10480,lists_query,Nói tất cả các mặt hàng cho đến ngày ,speak all items for to day
4950,music_dislikeness,Tôi không thích bài hát này ,i do not enjoy this song
16099,email_query,là bất kỳ email mới của tôi từ Amy ,are any of my new emails from amy
1900,news_query,Xu hướng trong công nghệ ngày nay là gì ,what is trending in tech today
9075,calendar_query,Nói cho tôi biết về lịch trình ,tell me about the schedule
15410,social_post,liên hệ với dịch vụ khách hàng ,contact customer service
8671,calendar_query,Khi nào là buổi hòa nhạc hôn ,when is the kiss concert
8030,calendar_query,Những sự kiện nào được lên kế hoạch cho tôi để làm ngày hôm nay ,what events are scheduled for me to do today
5141,news_query,tin tức ngày hôm nay ,todays news
4866,takeaway_order,Gọi cho nơi Pizza gần nhất cung cấp Pizza Buffalo ,call the nearest pizza place that offers buffalo pizza
5851,play_music,Chơi Sword Art khai trương ,play sword art opening
5231,weather_query,Tôi có nên đi giày đi mưa ,should i wear rain boots
7740,calendar_remove,Xóa bữa tiệc sinh nhật của Wyatt trên lịch của tôi ,remove wyatt's birthday party on my calendar
13070,qa_definition,Siri Các định nghĩa của màu cam là gì ,siri what are the definitions of orange
5662,weather_query,Tôi có nên đeo kem chống nắng của mình không ,should i wear my sunscreen
485,music_query,Độ dài của bài hát là gì ,what is the length of song
3105,weather_query,Nhiệt độ hiện tại là gì ,what's the current temperature
12503,transport_query,Khi nào là chuyến tàu tiếp theo đến trung tâm thành phố Philadelphia ,when is the next train to center city philadelphia
2366,music_query,Bài hát này diễn ra khi nào ,when did this song come out
5775,datetime_query,thời gian hiện tại trong g. m. t. ,current time in g. m. t.
1128,play_music,Chơi album cuối cùng trên một vòng lặp ,play the last album on a loop
16242,email_querycontact,Có phải nó là sinh nhật sớm ,is it joes birthday soon
13601,qa_factoid,Giải thưởng giành được bởi Michael Jackson ,awards won by michael jackson
129,general_quirky,Nói cho tôi biết về hôm nay ,tell me about today
9018,calendar_query,tất cả các cuộc họp giữa thứ mười và mười ba tháng mười ba ,all meetings between tenth and thirteenth may
11078,lists_query,các mục trong danh sách của tôi là gì ,what are the items on my list
9304,play_radio,Tôi muốn nghe đài rap ,i want to listen to the rap station
15230,social_post,Đăng bài trên tài khoản Facebook của tôi mà tôi đã đính hôn ,post on my facebook account that i got engaged
2507,alarm_set,Đặt báo thức của tôi vào thứ ba lúc sáu giờ tối ,set my alarm for tuesday at six pm
15226,social_query,Có gì mới trong facebook ,what's new in facebook
9396,play_radio,Chơi IPL Hai nghìn và mười bảy ,play ipl two thousand and seventeen
15914,email_query,Tôi có email nào để đọc từ Jason không ,do i have any emails to read from jason
16363,email_query,Chỉ cho tôi email mới của tôi ,show me my new emails
10903,lists_createoradd,Nhận trứng trong danh sách ,get eggs on the list
11145,lists_createoradd,Cập nhật danh sách công việc với các mục mới ,update work out list with new items
2104,weather_query,Thời tiết ở nhà là gì ,what is the weather at home
4983,datetime_query,Đó là ngày thứ mấy ,what day of the week is it
7156,calendar_set,Thêm sự kiện này với những người này ,add this event with this people
14548,qa_factoid,Selena gomez có một vụ bê bối không ,does selena gomez has a scandal
6756,calendar_set,Nhắc nhở tôi đọc sách vào tuần tới ,remind me to read book next week
7831,remove,Xóa tất cả các cuộc hẹn ,remove all appointments
7949,calendar_set,Đặt sang một bên ngày này cho sự kiện này ,set aside this day for this calendar event
10560,lists_createoradd,Bắt đầu một danh sách mới ,start a new list
11939,recommendation_locations,hey olly cho tôi biết những cửa hàng nào tôi gần ,hey olly tell me what shops i am near
2002,iot_cleaning,vội vàng kích hoạt máy hút bụi robot của tôi ,hurriedly activates my robot vacuum cleaner
2343,music_settings,Đặt theo dõi hai mươi tám trong trình phát nhạc khi lặp lại ,set track twenty eight in music player on repeat
4479,music_settings,Shazam nhạc này ,shazam this music
13141,general_quirky,Ý nghĩa của cuộc sống là gì ,what is the meaning of life
8008,calendar_query,Thời gian nào là cuộc hẹn nha sĩ của tôi vào thứ hai ,what time is my dentist appointment on monday
2683,play_music,Chơi một bài hát hay nhất Jimi Hendrix ,play a jimi hendrix best song
13356,qa_definition,pro bono có nghĩa là gì ,what does pro bono mean
9162,calendar_query,Có bất kỳ sự kiện nào trong lịch của tôi trong tuần này ,are there any events on my calendar for this week
15009,qa_stock,Chi phí cổ phiếu bao nhiêu trong Walmart ,how much does stock cost in walmart
2746,iot_hue_lightchange,Thay đổi ánh sáng phòng khách sang màu vàng ,change the living room light to yellow
502,audio_volume_mute,Làm ơn im lặng ,silence please
17152,email_query,Xin vui lòng cho tôi biết khi Delia trả lời email của tôi từ sáng nay ,please let me know when delia replies to my email from this morning
12955,qa_definition,Khi nào bạn có thể sử dụng bộ từ ,when can you use word set
11829,recommendation_locations,Một nơi tốt để ăn quanh Midtown New York ,what's a good place to eat around midtown new york
10945,lists_remove,Tôi muốn hủy ghi âm tôi có trong danh sách DVR cho sáng nay ,i want to cancel the recording i have on the dvr list for this morning
15574,social_post,Mở tweeter của đường sắt Ấn Độ ,open tweeter of indian railways
14064,qa_factoid,Willie Nelson vẫn còn sống ,is willie nelson still alive
5981,alarm_query,Hãy cho tôi biết về các báo động bạn đặt ,let me know about the alarms you set
14949,calendar_query,Chúng ta sẽ gặp nhau cho bữa tiệc ngày nay ,shall we meet for today's party
2488,audio_volume_up,Khối lượng toder mềm hơn. ,volume louder softer
977,iot_hue_lightoff,Bạn có thể vui lòng tắt đèn trong phòng này không ,can you please turn off the lights in this room
6487,general_quirky,Tôi nghĩ ai sẽ quan tâm ,who do i think people will care
12209,transport_traffic,Có bất kỳ tai nạn nào trên Harvard ,are there any accidents on harvard
14726,general_quirky,nói với tôi sự so sánh giữa Trump và Putin ,tell me comparison between trump and putin
16182,email_query,Kiểm tra nếu có email mới ,check if there any new email
7835,calendar_set,Vui lòng thêm một sự kiện vào lịch trình của tôi ,please add an event to my schedule
12782,transport_query,Bạn có thể chỉ cho tôi các hướng dẫn để đi bảo tàng chuyến bay ở Seattle ,can you show me the directions to go museum of flight in seattle
3262,datetime_query,Thời gian Thái Bình Dương hiện tại là gì ,what is the current pacific time
16499,email_sendemail,Xin chào Google xin vui lòng gửi thư cho mẹ tôi đang về nhà vào cuối tuần này ,hi google please send mail to mom i am coming home on this weekend
6062,iot_wemo_on,bật ổ cắm ánh sáng ,turn on the light socket
4074,iot_cleaning,Vui lòng bật máy hút bụi robot của tôi ,please turn on my robot vacuum cleaner
7058,calendar_remove,Xóa sự kiện tháng 11. ,november event delete
8661,calendar_set,Thêm công việc vào lịch của tôi cho mỗi thứ Sáu ,add work to my calendar for every friday
10071,cooking_recipe,Bao lâu bạn nấu một con gà trên ba trăm năm mươi ,how long do you cook a whole chicken on three hundred and fifty
16428,email_sendemail,xin vui lòng gửi cho cha một email hỏi về thời tiết ở New Jersey ,please send dad an email asking about the weather in new jersey
9279,play_radio,Bắt đầu radio và đi đến tần số trên chín trăm hai mươi bảy ,start radio and go to frequency on nine hundred and twenty seven
15128,qa_factoid,ngọn núi cao nhất là gì ,what is the tallest mountain
15378,social_post,Tweet Samsung để cho họ biết máy giặt của tôi đang cháy ,tweet samsung to let them know my washer is on fire
3141,audio_volume_down,Nói chuyện yên tĩnh hơn ,talk quieter please
5848,iot_coffee,Hãy làm cho tôi một cappuccino ,please make me a cappuccino
8534,calendar_set,cảnh báo tôi về cuộc hẹn nha sĩ của tôi vào hai giờ chiều ,alert me of my dentist appointment at two pm
14075,qa_definition,Laptop là gì ,what is laptop
2489,audio_volume_other,thây đổi độ lơn âm thanh ,change volume
7005,calendar_set,Đặt một cuộc họp với Allen vào ngày mai ,set a meeting with allen on tomorrow
7042,alarm_set,Vui lòng đặt báo thức nhắc nhở trong ba giờ chiều vào thứ bảy ,please set a reminder alarm for three pm on saturday
14270,qa_currency,xin vui lòng cho tôi chi tiết của một yên bằng đô la ,please give me detail of one yen equals dollar
4076,iot_hue_lightoff,tắt đèn trong phòng ngủ của tôi ,turn the lights off in my bed room
6330,general_quirky,đi lại của tôi là khó khăn ngày hôm nay ,my commute was difficult today
6100,alarm_query,Báo động tại nhà đã được thiết lập ,what home alarms have been set
5980,datetime_query,Bây giờ là mấy giờ ở Úc ,what is the time in australia right now
17078,email_sendemail,Vui lòng gửi email doanh nghiệp về thời gian thay đổi cuộc họp với Lauren ,please send a business email about the time of the meeting change to lauren
9262,play_radio,Mở đài phát thanh ,open radio
12483,transport_taxi,Những gì taxi gần nhất với tôi ,what's the closest taxi to me
2842,iot_hue_lightchange,bật đèn trên chế độ tiệc ,turn the lights on party mode
15901,email_querycontact,Số điện thoại của John là gì ,what is john's phone number
6315,weather_query,olly thời tiết thế nào ,olly how's the weather
10382,play_game,Bạn có muốn chơi độc quyền với tôi không ,do you want to play monopoly with me
2037,iot_hue_lightchange,Thay đổi đèn thành màu đỏ ,change lights to red
11198,lists_remove,Xóa danh sách để làm của tôi ,delete my to do list
3607,datetime_query,Thời gian ở LA là gì ,what is the time in la
5637,weather_query,Tôi có cần mang một chiếc áo khoác ra tối nay không ,do i need to bring a coat out tonight
15264,social_query,Hãy cho tôi biết số lượng người theo dõi chính xác trên Tay cầm Twitter của tôi vào hôm nay ,tell me the exact count of followers on my twitter handle as of today
833,weather_query,nó sẽ có tuyết vào cuối tuần này ở đây không ,is it going to snow this weekend here
7460,calendar_set,Sự kiện lịch có nhiều người ,the calendar event has multiple people
7633,calendar_set,Tôi cần bạn đặt mười hai buổi cầu nguyện buổi trưa cho mỗi thứ Sáu ,i need you to set twelve noon prayer for every friday
4328,weather_query,Dự báo năm ngày là gì ,what is the five day forecast
9357,play_radio,Chơi tám trăm tám mươi chín ,play eight hundred and eighty nine
4285,weather_query,Nhiệt độ cao nhất trong tuần này là bao nhiêu ,what is the highest temperature for this week
5299,news_query,những thay đổi mới nhất xảy ra hôm nay ở Mỹ là gì ,olly what are the latest changes happening today in the us
7093,calendar_remove,Xóa lịch của tôi ,clear my calendar
12123,transport_taxi,Đặt cho tôi một chiếc taxi ,book me a cab
11734,recommendation_movies,Olly Làm thế nào là bộ phim mới SWAT ,olly how is the new movie swat
3319,news_query,Các tiêu đề gần đây nhất trên CNN là gì ,what are the most recent headlines on cnn
4459,iot_cleaning,bắt đầu dọn dẹp ,start cleaning
16128,email_sendemail,Gửi email đến Rajesh ,send email to rajesh
13742,qa_factoid,Khi nào là trò chơi Lakers tiếp theo ,when is the next lakers game
3612,weather_query,nó sẽ không mưa là nó ,it is not going to rain is it
13239,qa_factoid,Hươu cao cổ cao bao nhiêu ,how tall are giraffes
14250,qa_factoid,Jennifer Garner bao nhiêu tuổi ,how old is jennifer garner
15654,social_post,Tweet đến dịch vụ chi phí OLX Tiếp theo tôi không nhận được số thứ tự số một nghìn một trăm bảy mươi sáu ,tweet to olx costumer service the next i didn't receive my order number one thousand one hundred and seventy six
