ids,intents,sentences,sentence_orgin
12440,transport_query,Những chuyến đi nào có sẵn từ thành phố New York đến Poughkeepsie ,what trips are available from new york city to poughkeepsie
6514,general_quirky,có cái gì trên TV ,what's on tv
6260,general_quirky,Không phải thức ăn tuyệt vời ,isn't food great
9166,calendar_set,Đặt lời nhắc cho cuộc họp của tôi ngày hôm nay ,set a reminder for my meeting today
15183,social_query,Mở Facebook Messenger. ,open facebook messenger
605,weather_query,"vào thứ ba, thời tiết được cho là gì ",on tuesday what is the weather supposed to be
14056,qa_currency,Đô la Mỹ với tỷ giá Euro là bao nhiêu ,what is the us dollar to euro exchange rate
7602,calendar_set,Đặt lời nhắc cho đêm hẹn hò với chồng vào thứ Sáu tới ,set reminder for date night with husband next friday
4588,play_music,Alexa chơi yêu thích của tôi ,alexa play my favorites
17058,email_query,Marckel đã trả lời tôi vào thư ,did marckel replied to me on mail
8412,calendar_set,xin vui lòng nhắc nhở tôi ,please remind me
12351,transport_ticket,Đặt vé tàu với chỗ ngủ để Lucknow cho tuần tới ,book a train ticket with a berth seat to lucknow for next week
1820,iot_cleaning,Bắt đầu Robot Cleaner. ,start robot cleaner
5521,datetime_query,Ngày thứ Hai thứ tư của tháng 3 năm nay là ngày nào ,what date is the fourth monday of march this year
3867,news_query,Đọc cho tôi các tiêu đề từ Detroit News ,read me the headlines from detroit news
6893,calendar_set,Mất bao lâu ,how long it's take
15036,qa_factoid,Có bao nhiêu con sông ở châu Âu ,how many rivers are there in europe
15307,social_query,Tôi chưa kiểm tra facebook của mình chưa có bất kỳ cập nhật nào từ những người bạn thân của tôi ,i haven't checked my facebook yet are there any updates from my close friends
10651,lists_query,cho tôi một danh sách danh sách ,give me a list of lists
9820,play_audiobook,Chơi Lỗi trong các ngôi sao của chúng tôi trên Audible ,play fault in our stars on audible
2888,weather_query,cho tôi biết thời tiết hiện tại cho danville il ,tell me the current weather for danville il
8031,calendar_query,Khi nào là cuộc hẹn nha khoa của tôi trên lịch ,when is my dental appointment on the calendar
6982,calendar_query,Nói cho tôi biết về các sự kiện mới nhất đang diễn ra xung quanh thành phố của tôi ,tell me about the latest events going around my city
11768,recommendation_events,Những sự kiện đang diễn ra ở Pond Richry vào cuối tuần này ,what events are happening in pondichery this weekend
4721,general_joke,trò đùa tốt nhất của bạn là gì ,what is your best joke
15011,qa_currency,Tỷ giá hối đoái từ tiền Anh đến Yên là bao nhiêu ,what is the exchange rate from english currency to yen
10429,lists_remove,Loại bỏ trứng cho danh sách mua sắm ,remove eggs for the shopping list
11241,lists_query,Hãy cho tôi biết những gì trong danh sách kỳ nghỉ của tôi ,tell me what's on my holiday list
8858,calendar_set,Nhắc nhở tôi về cuộc họp thứ Hai ,remind me of mondays meeting
3899,weather_query,nó sẽ mưa vào tháng tám mười lăm ,will it rain on august fifteenth
2078,audio_volume_down,Xoay âm lượng xuống một chút xin vui lòng ,turn the volume down a little please
2947,iot_wemo_off,Alexa tắt ổ cắm Wemo trong bếp ,alexa turn off the wemo socket in the kitchen
9705,play_audiobook,Bắt đầu từ lần trước trên cuốn sách âm thanh của tôi ,start from last time on my audio book
10193,cooking_recipe,Cách nấu thịt cua ,how to cook crabmeat
1288,datetime_query,Bạn có thể cho tôi biết thời gian hiện tại ,can you tell me current time
4755,play_music,bạn có thể chơi tôi một số skramz ,can you play me some skramz
3645,play_music,Chơi nhạc của nghệ sĩ đó ,play music by that artist
4052,weather_query,nó có ấm áp bên ngoài không ,is it warm outside
2691,iot_wemo_off,Tôi không muốn sử dụng ổ cắm nữa ,i do not want to use the socket anymore
2584,music_query,Nói cho tôi biết ai đã viết bài hát này ,tell me who wrote this song
15261,social_post,thay đổi trạng thái của tôi để làm lạnh ,change my status to chilling
14024,qa_definition,mô tả cái chết ,describe death
35,play_music,Tôi muốn chơi nhạc đó một lần nữa ,i want to play that music one again
16775,email_query,Chỉ cho tôi email mới từ hộp thư đến của tôi ,show me new emails from my inbox
4856,audio_volume_mute,tắt âm lượng ,mute the volume
9108,calendar_query,Có bao nhiêu ban nhạc khác sẽ biểu diễn tại buổi hòa nhạc Zach Brown vào tháng 6/6 ,how many other bands will be performing at the zach brown concert on june third
3494,iot_coffee,Làm cho tôi cà phê bây giờ ,make me coffee now
1627,takeaway_order,Lựa chọn nhà hàng ,selection of restaurants
15126,qa_definition,Loa có nghĩa là gì ,what does speaker mean
5394,iot_wemo_off,Tắt ổ cắm ,turn socket off
3259,news_query,Bản cập nhật gần đây nhất liên quan đến cơn bão Katrina là gì ,what is the most recent update regarding the hurricane katrina
4862,iot_hue_lightoff,Phòng ngủ hai tắt đèn ,bed room two switch off the lights
3985,alarm_set,Vui lòng đặt báo thức lúc sáu giờ sáng ,please set an alarm at six am
11472,play_podcasts,Chơi podcast hôm nay từ mi ,play today's podcast from the mi
6753,calendar_remove,Vui lòng hủy tất cả các sự kiện của tôi cho ngày hôm nay ,please cancel all my events for today
14550,qa_stock,Giá đóng cửa của công ty Axel là bao nhiêu ,what is the closing price of axel company
15463,social_post,Tweet một khiếu nại đến dịch vụ khách hàng của Kohl ,tweet a complaint to kohl's customer service
773,news_query,Làm thế nào cho tôi bản cập nhật tin tức mới nhất về BBC ,how me the latest news update on bbc
11854,recommendation_events,Những sự kiện đang diễn ra ngày hôm nay ở Biloxi ,what events are ongoing today in biloxi
9232,play_radio,chuyển sang trạm một trăm và hai điểm bảy đồng minh ,turn to station one hundred and two point seven ally
16760,email_query,xin vui lòng cho tôi email của tôi ,please give me my emails
13213,general_quirky,Mất bao nhiêu xô để làm trống biển chết ,how many bucket fulls would it take to empty the dead sea
3830,alarm_remove,Tôi không còn cần báo động năm giờ tối hàng ngày ,i no longer need the daily five pm alarm
10465,lists_remove,Loại bỏ mục trong danh sách ,get rid of item on the list
11672,recommendation_movies,thời gian phim tối nay ,movie times tonight
10764,lists_createoradd,Thêm ashley vào danh sách mời đám cưới ,add ashley to the wedding invite list
2123,weather_query,Thời tiết như thế nào trong Brighton Pa mới là gì ,what is the weather like in new brighton pa
4348,datetime_query,Mấy giờ ở Dubai ,what time is it in dubai
12266,transport_query,cơ động tốc độ đường. ,road speed manoeuvres
698,news_query,những gì đang xảy ra trong Quốc hội ,what's going on in congress
13778,qa_definition,màn hình là gì ,what is a monitor
303,general_greet,Bạn đang làm gì ,how are you doing
7746,calendar_query,Tôi đang đi nghỉ trong tuần này ,am i on vacation this week
7483,calendar_set,Thiết lập một lời nhắc nhở hàng ngày cho tôi ,set up a daily reminder for me
10983,lists_createoradd,ghi chú vào danh sách để làm của tôi để gọi cho người môi giới ,make a note on my to do list to call the realtor
10809,lists_remove,Xóa mục cuối cùng ,delete last entry
10530,lists_createoradd,Thêm vào danh sách ,add to the list
16910,email_addcontact,Tôi muốn và địa chỉ email của tôi ,i want to and my email address
10535,lists_createoradd,Tạo một danh sách mới cho kế hoạch sinh nhật của tôi ,create a new list for my birthday plans
16977,email_querycontact,Vui lòng tìm một số liên lạc của Rahul Judawa ,please find a contact number of rahul judawa
8095,calendar_query,Bạn có thể cho tôi biết các cuộc hẹn của tôi cho tuần này ,can you tell me my appointments for this week
16658,email_sendemail,Gửi email đến Scott hỏi thời tiết nào sẽ như thế nào trong tuần này ,send an email to scott asking what the weather will be like this week
5029,news_query,Nhận tôi tin tức ,get me news
597,play_music,Tôi muốn nghe bài hát yêu thích của tôi từ Iron Maiden ,i want to hear my favorite song from iron maiden
1837,query,đó là bài hát từ shakira ,is that song from shakira
14780,general_quirky,Alexa khi nào nhân loại sẽ đạt đến điểm kỳ dị ,alexa when will mankind reach the singularity
14942,qa_stock,Giá cổ phiếu của Tata là bao nhiêu ,what is a stock price of tata
9766,play_audiobook,Chơi Audiobook của Jacob ,play audiobook of jacob
11030,lists_query,Danh sách nhập cảnh ,list entry
8211,calendar_set,Lịch trình và bổ nhiệm với Mike cho sáng thứ năm tới ,schedule and appointment with mike for next thursday morning
402,iot_hue_lightchange,Bạn có thể thay đổi màu sáng trong nhà ,can you change the light colors in the house
3247,alarm_remove,Hủy tất cả các báo động ,cancel all alarms
6359,general_quirky,những thứ thú vị để làm trong lĩnh vực này ,what fun things are there to do in this area
9056,calendar_set,Alexa làm cho một lời nhắc sự kiện cho một cuộc họp với Mona vào thứ ba ,alexa make an event reminder for a meeting with mona on tuesday
3966,music_likeness,Thêm bài hát này vào danh mục của tôi ,add this song to my catalogue
5659,play_music,Chơi cho tôi nhạc hip hop ,play for me hip hop music
5845,weather_query,Alexa nên mặc kem chống nắng ngày hôm nay ,alexa should i wear sunscreen today
3523,iot_hue_lightoff,Vui lòng tắt đèn hiên của tôi ,please turn off my patio lights
11669,recommendation_events,Điều gì thú vị xung quanh đây ,what's interesting around here
10253,play_game,Chơi những người lướt tàu điện ngầm với tôi ,play subway surfers with me
4219,weather_query,Tôi có cần một chiếc áo khoác ngoài ngay bây giờ không ,do i need a coat outside right now
15371,social_post,Tweet @Bobburgers Họ đã làm hỏng đơn hàng của tôi và tôi phải đợi thêm một giờ ,tweet @bobburgers they screwed up my order and i had to wait an extra hour
13954,qa_maths,bạn có thể tính năm cộng năm ,could you calculate five plus five
13989,qa_factoid,Địa lý Địa lý Đan Mạch ,denmark geographic location
16119,email_sendemail,Gửi đến Jane chỉ giúp đỡ ,send to jane only help
16972,email_sendemail,bạn có thể nhắn lại jean qua email không ,can you message back jean via email
5773,datetime_query,Thời gian hiện tại ở London ,current time in london
4153,play_music,Chơi bài hát mỗi khi tôi nhìn thấy bạn ,play song every time i see you
15923,email_query,Kiểm tra email từ Gary trong giờ cuối cùng ,check emails from gary for last hour
15762,email_query,Có email mới cho tôi không ,are there new emails for me
7845,calendar_query,Tôi đã làm bao nhiêu lời nhắc ,how many reminders do i have made
3142,music_dislikeness,Tôi ghét bài hát này không chơi lại ,i hate this song do not play it again
15673,social_post,Tweet đến ngân hàng về việc không nhận được sổ séc ,tweet to bank about non receipt of checkbook
4903,audio_volume_mute,Tắt âm lượng phương tiện ,turn off media volume
11184,lists_createoradd,Danh sách lịch làm việc mới của tôi ,my new work schedule list
2706,audio_volume_down,Giảm âm lượng hai mươi phần trăm ,turn down volume twenty percent
2324,audio_volume_mute,làm cho âm lượng thành không ,make the volume to zero
10930,lists_query,Cái gì trên danh sách TV của tôi ,what is on my tv list
2655,weather_query,Nhiệt độ cao nhất sẽ cao hơn bảy mươi độ vào ngày mai ,will the highest temperature be more than seventy degrees tomorrow
7984,calendar_remove,Xóa toàn bộ lịch của tôi cho ngày hôm nay ,delete my whole calendar for today
3195,play_music,Truy cập PlayList Pop ,access pop playlist
8708,calendar_query,Kiểm tra lịch cho các sự kiện ,check calendar for events
6814,calendar_set,Olyly nhắc nhở tôi sinh nhật của mẹ tôi một tuần trước ,olly remind me my mom's birthday a week before
8076,calendar_query,hôm nay là khi giấy của tôi là do ,is today when my paper is due
10959,lists_createoradd,Thêm vào cửa hàng tạp hóa của tôi ,add to my groceries
1976,alarm_query,Nếu có bất kỳ báo động được đặt thì hãy cho tôi biết ,if there any alarm is set then let me know
15023,qa_stock,Có cổ phiếu tăng hoặc xuống hôm nay cho Walmart ,have stocks gone up or down today for walmart
15175,social_query,Hãy cho tôi biết nếu Linda đăng bất cứ điều gì trên Facebook của tôi ngày hôm nay ,let me know if linda posts anything on my facebook today
4151,datetime_query,hôm nay là thứ mấy ,what is the day today
3010,iot_hue_lightup,olly lấy ánh sáng cho tôi ,olly retrieve the light for me
14013,qa_definition,bling có nghĩa là gì ,what does bling mean
6228,general_quirky,Tôi sẽ đi sớm sớm hôm nay ,i am leaving early today
4297,audio_volume_up,nói to lên ,speak louder
6543,general_quirky,Tại sao chúng ta tiếp tục có thời gian tiết kiệm ánh sáng ban ngày ,why do we continue to have daylight savings time
16417,email_sendemail,Vui lòng gửi email sau đến chú John Có tôi sẽ ở đó ,please send the following email to uncle john yes i will be there
2970,play_music,Vui lòng chơi bất kỳ album Joy Division ,please play any joy division album
9722,play_audiobook,tiếp tục cuốn sách harry potter một ,resume harry potter book one
14318,qa_factoid,dãy núi cao nhất ở Mỹ là bao nhiêu ,what is the highest mountain range in the us
6776,general_quirky,Nó đâu rồi ,where is it
1912,alarm_set,Đặt báo thức lúc năm giờ sáng ,set alarm at five am
7833,calendar_query,Tôi có bất kỳ cuộc họp nào được lên kế hoạch vào cuối tuần sau khi tiếp theo ,do i have any meetings scheduled the weekend after next
11354,play_podcasts,Bắt đầu ứng dụng podcast ,start the podcast application
2436,iot_cleaning,Công tắc máy hút bụi robot ,switch on robot vacuum cleaner
7123,calendar_set,Đánh dấu sự kiện hàng tháng ,mark the event monthly
12146,transport_taxi,Olly gọi tôi là một chiếc taxi đến ga xe lửa ,olly call me a cab to the train station
7903,calendar_set,Đặt một lời nhắc nhở cho một cuộc họp vào hai giờ chiều ngày mai giữa tôi và John ,set a reminder for a meeting at two pm tomorrow between myself and john
13019,qa_maths,tìm ra phần trăm ba mươi là một trăm sáu mươi ba ,figure out what percentage thirty is of one hundred and sixty three
4599,takeaway_query,Kiểm tra tùy chọn giao hàng cho nhà hàng ,check delivery options for the restaurant
14821,qa_factoid,So sánh nhiều hơn các quốc gia ,compare more of countries
302,general_quirky,"ê, bạn định làm gì ",hey what are you up to
14077,qa_factoid,Tam giác Bermuda là gì ,what is burmuda triangle
9010,calendar_query,Là sự kiện sinh nhật về thứ mười lăm của tháng này đúng ,is the birthday event on fifteenth of this month true
14674,qa_factoid,Những loại vải đông người mặc ,what kind of cloth eastern people wear
16195,email_sendemail,Gửi email đến liz ,send email to liz
11890,recommendation_events,những gì đang xảy ra trong thị trấn tối nay ,what's happening in town tonight
9409,play_radio,Chơi nhạc Radio ,play radio music
9320,play_radio,"Tôi mệt mỏi với Pandora, vui lòng bật radio ",i'm tired of pandora please turn on the radio
16031,email_sendemail,OLLY mở email mới cho đồng nghiệp này tại email này ,olly open new email to this coworker at this email
8344,calendar_set,nhắc tôi về cuộc họp của tôi ,remind me about my meeting
9622,play_music,Chơi nhạc sáng tác bởi một số người đưa ra gợi ý ngắn về album ,play music composed by some one giving short hint about the album
6719,calendar_query,Khi triển lãm của Monet diễn ra ,when monet's exhibition takes place
16656,email_query,Đọc cho tôi email của John Smith ,read to me the email of john smith
11738,recommendation_movies,Hiển thị thời gian ,show timings
8167,calendar_set,đưa vào cuộc họp lịch của tôi với Ms Boland vào thứ Tư tám trăm giờ sáng ,put on my calendar meeting with ms boland on wednesday eight hundred am
3535,weather_query,nó sẽ nắng ,will it be sunny
6984,calendar_query,Lập danh sách tất cả các sự kiện Halloween đang diễn ra ở New York ,make a list of all the halloween events going around in new york
4311,news_query,Vui lòng tìm cho tôi những tin tức gần đây nhất trên ,please find me the pe most recent news on
240,weather_query,trời sẽ mưa hôm nay sẽ mưa chứ ,will it rain today
8695,calendar_query,Ai là khách trưởng của sự kiện ,who was the chief guest of the event
6000,iot_coffee,Bạn có thể làm cà phê ,can you make coffee
7158,calendar_remove,Vui lòng xóa tất cả các mục được đánh dấu trong lịch ,please remove all the entries marked in the calendar
8630,calendar_set,nhắc nhở tôi vào ngày mười lăm mỗi tháng ,remind me at the fifteenth of every month
16199,email_sendemail,Gửi email đến email công việc của Jim ,send email to jim's work email
196,datetime_query,Nói cho tôi biết thời gian ,tell me the time
1348,datetime_query,Bạn có thể cho tôi biết thời gian hiện tại ,can you tell me the current time
10561,lists_createoradd,Hiển thị một danh sách mới ,show a new list
10680,lists_query,Hãy cho tôi biết danh sách để làm của tôi cho ngày hôm nay là gì ,tell me what is my to do list for today
11581,recommendation_locations,Trạm xăng ở đâu trong bán kính năm dặm ,where is a petrol station in five mile radius
8050,calendar_set,Thêm sự kiện vào Lịch ,add event to calendar
4646,takeaway_query,Pizza sẽ ở đây sớm thôi ,will the pizza be here soon
6777,calendar_query,tên của sự kiện là gì ,what's the name of the event
14021,general_quirky,Nơi nào tôi có được thú cưng của tôi cố định ,where do i get my pet fixed
1221,play_music,Vui lòng chơi Cơn ác mộng bằng cách báo thù bảy lần ,please play nightmare by avenged sevenfold
6721,calendar_query,olly có bất cứ điều gì tôi nên được nhắc nhở về ,olly is there anything i should be reminded about
5289,news_query,Tôi muốn biết những gì những tin tức mới nhất ,i want to know what the latest news
10639,lists_query,những thứ tôi cần cho hành trình của tôi là gì ,what are the things i need for my journey
1574,iot_cleaning,Kích hoạt chân không ,activate the vacuum
13295,general_quirky,Công thức cho chip sô cô la là gì ,what is the recipe for chocolate chips
3827,music_query,cho tôi biết bài hát đang diễn ra là gì ,tell me what is song is playing now
8369,calendar_remove,hey olly xóa tất cả các cuộc hẹn lịch của tôi cho ngày hôm nay ,hey olly clear all my calendar appoints for today
5665,weather_query,Tôi có cần phải mang kính râm bên ngoài không ,do i need to carry sunglasses outside
8194,calendar_set,Thông báo cho tôi khi cuộc họp này gần gũi ,notify me when this meeting is close
639,play_music,nhắc nhở tôi chơi bài hát này tối nay ,remind me to play this song tonight
9814,play_audiobook,mở sách và chơi bộ não từ chương chín ,open the books and play brains book from chap nine
12600,qa_factoid,nơi ở đâu ,where is place
12798,transport_query,Làm cho tôi luyện tập thời gian đến địa điểm từ ga ,get me train times to location from station
12131,transport_ticket,Đặt cho tôi một chuyến trở về từ Edinburgh đến London bằng tàu hỏa ,book me a return trip from edinburgh to london by train
5869,weather_query,Báo cáo thời tiết cho Bangalore hôm nay là gì ,whats the weather report for bangalore today
16411,email_query,Kéo tất cả các email từ bạn tôi mèo vonstaragrabber ,pull up all emails from my friend cat vonstaragrabber
6408,general_quirky,chính trị ,politics
3328,news_query,cho tôi xem tin tức ,show me the news
4936,play_music,Kéo danh sách chơi tiệc của tôi ,pull up my party playlist
5412,news_query,Những gì đang xảy ra trên BBC News hôm nay ,what's happening on bbc news today
6810,calendar_set,Bạn có thể nhắc nhở tôi về lớp thể dục trong hai giờ ,can you remind me about the gym class in two hours
15848,email_sendemail,Gửi email cho mẹ tôi ,email my mother
4015,alarm_remove,Xóa báo thức đánh thức của tôi ,remove my wake up alarm
10553,lists_query,Olly tôi cần làm gì hôm nay ,olly what do i need to get done today
11523,play_podcasts,Tôi đã sẵn sàng để nghe tập tiếp theo của podcast ,i am ready to hear the next episode of podcast
7985,calendar_remove,Xóa sự kiện này vào ngày ba tháng 3 ,delete this event on march three
13103,qa_maths,một cộng là gì ,what does one plus
513,weather_query,bởi điểm số của chúng tôi ,by our scores
4101,news_query,có chuyện gì đã xảy ra hôm qua vậy ,what happened yesterday
3197,iot_coffee,"Này, bạn có thể làm cho tôi một ly cà phê kem ",hey can you please make me a creamy coffee
12890,transport_ticket,Mua vé tàu ACELA vào thứ năm ,buy an acela train ticket on thursday
7271,calendar_query,Những gì trong chương trình nghị sự của tôi ,what's on my agenda
6108,play_music,Chơi Marvin Gaye Tôi muốn bạn ,play marvin gaye i want you
7648,calendar_remove,Xóa sự kiện khỏi lịch ,remove event from calendar
4260,audio_volume_up,tăng âm lượng ,turn up volume
6501,news_query,tin tức nóng ,hot news
13401,weather_query,Điều gì sẽ là thời tiết ba ngày kể từ bây giờ trong năm thành phố lớn gần tôi ,what will be the weather three days from now in five major cities near me
15288,social_query,Derek đã đăng nhập vào Facebook ngay hôm nay ,has derek logged into facebook today
3012,weather_query,Xin vui lòng cho tôi biết thời tiết ,please tell me the weather
12389,transport_ticket,mua cho tôi một vé tàu ,buy me a train ticket
16300,email_query,Những thư mới nhất tôi nhận được là gì ,what are the latest mails i received
2348,music_settings,Hiển thị cường độ âm lượng trên đường ray hiện tại ,display volume strength on current track
5235,weather_query,ô sau ,umbrella later
11498,play_podcasts,podcast tập tiếp theo. ,podcast next episode
2022,datetime_query,Hôm nay là mấy giờ và ngày nào ,what time and day is it today
6712,news_query,Đạo đức. ,ethics
8575,general_quirky,Tôi đang làm gì trong tuần này ,what am i doing this week
6641,general_quirky,bản ghi nhớ ,memo
8720,calendar_set,Thêm cô gái đêm ra lịch của tôi ,add girls night out to my calendar
5582,play_music,xin vui lòng chơi broods ,please play the broods
17177,email_query,Những gì email mới ,what emails are new
4343,audio_volume_up,nâng thể tích loa lên năm mươi lăm phần trăm ,raise the volume of the speakers to fifty five percent
12766,transport_query,Chuyến tàu đi qua mấy giờ ,what time is the train passing by
3181,alarm_set,Đặt một báo động tám trăm sáng cho thứ ba tới ,set an eight hundred am alarm for next tuesday
11609,recommendation_movies,Bộ phim hành động mới nhất đang chạy là gì trong rạp chiếu phim ,what is the latest action movie running in theaters
8009,calendar_remove,Thay đổi kế hoạch xóa sự kiện tiếp theo của tôi ,change my plan erase my next event
8918,calendar_query,Lịch trình của tôi là gì trong mười hai chiều đến bốn giờ chiều ,what is my schedule for twelve pm to four pm
2731,iot_coffee,Tôi muốn cà phê từ máy ,i want coffee from the machine
14046,qa_definition,Tìm cho tôi mô tả về đối tượng này ,find me the description of this object
12702,transport_traffic,Tôi nên tránh ở đâu sáng nay ,where should i avoid this morning
4812,datetime_query,hai mươi giây là ngày nào ,the twenty second is what day
10392,play_game,Chơi bí đao với tôi ,play squash with me
3385,alarm_set,lúc bảy giờ sáng ngày mai nhẫn báo động ,at seven am tomorrow morning ring the alarm
4032,play_music,Lượt truy cập quốc gia ngày nay là gì ,what are todays country hits
3839,audio_volume_mute,tắt tiếng ,mute audio
1341,datetime_query,ngày nào là lễ Phục sinh ,what day is easter
4568,news_query,Kéo lên tin tức từ Tạp chí Phố Wall ,pull up news from the wallstreet journal
9090,calendar_remove,Xóa tất cả các sự kiện trên lịch ,erase all events on the calendar
7394,calendar_query,tiếp theo là gì ,what next
1632,audio_volume_up,Âm lượng của âm nhạc đang phát bây giờ nên được nâng lên ,the volume of the music playing now should be raised
2509,audio_volume_mute,Hãy im lặng trong hai giờ tới ,please be quiet for the next two hours
5960,takeaway_order,bất kỳ đồ ăn nhanh tốt ,any good fast food items
1651,news_query,bạn có thể cho tôi những tin tức thể thao mới nhất ,can you give me the latest sports news
16150,email_query,Bất kỳ thông báo sự kiện nào có sẵn trong hai ngày qua ,any event message is available in last two days
2807,iot_coffee,Bạn có thể lấy cho tôi một tách cà phê ,can you get me a cup of coffee
11139,lists_createoradd,Lưu danh sách mới ,save the new list
1497,play_music,Tôi muốn nghe Celine Dion ,i would like to listen to celine dion
3655,music_query,Bạn có thể cho tôi biết thêm về âm nhạc được chơi nhiều nhất của tôi ,can you tell me more about my most played music
5723,weather_query,trời sẽ mưa vào buổi tối hôm nay ,will it rain in the evening today
287,iot_hue_lightup,Làm sáng đèn bên cạnh ghế sofa ,brighten the lamp next to the sofa
4757,news_query,BBC LIVE. ,bbc live
15912,sendemail,Email Gary. ,email gary
13323,qa_factoid,thợ cắt tóc gần nhất ở đâu ,where is the closest barber
4071,audio_volume_down,Làm ơn giảm âm lượng ,lower the volume please
8864,calendar_query,Thời gian nào là chức năng của niềm vui chơi trong nhà hát Broadway ngày nay ,what time is the function of the play joy in broadway theater today
8189,calendar_query,Khi nào là bữa tiệc vào cuối tuần này ,when is the party this weekend
13201,qa_factoid,Có bao nhiêu người sống ở Los Angeles ,how many people live in los angeles
9,iot_hue_lightchange,Làm cho ánh sáng ấm hơn ở đây ,make the lighting bit more warm here
13000,qa_factoid,Anthony Kiedis sống ở thành phố nào ,what city does anthony keidis live in
5443,iot_coffee,làm một ít cà phê ,make some coffee
11537,play_podcasts,Vui lòng chơi tập tiếp theo của AIB ,please play the next episode of aib
3692,play_audiobook,Vui lòng lặp lại câu cuối cùng từ cuốn sách đó ,please repeat the last sentence from that book
14245,qa_factoid,san hô được làm bằng gì ,what is coral made of
15173,social_query,Hãy cho tôi biết những gì Maria đã đưa vào Facebook của mình vào cuối tuần ,let me know what maria has put on her facebook over the weekend
8574,calendar_query,hôm nay tôi có bận không ,am i busy today
15493,social_post,Viết một khiếu nại để mua tốt nhất ,write a complaint to best buy
6757,calendar_set,Đặt lời nhắc để gọi pawel vào ngày mai ,put reminder to call pawel tomorrow
11073,lists_remove,Xóa kiểm tra tiền gửi từ danh sách để làm ,remove deposit check from to do list
13790,qa_factoid,Nói cho tôi biết ai ba mươi tổng thống là ,tell me who the thirty second president is
4261,music_settings,Vui lòng sử dụng shuffle. ,please use shuffle
504,audio_volume_mute,Xin vui lòng yên tĩnh ,quiet please
1009,weather_query,Thời tiết sẽ là gì vào cuối tuần này ,what is the weather going to be this weekend
15851,email_query,Đọc email từ Julia ,read email from julia
4548,play_music,Bắt đầu danh sách chơi chó đi bộ ,start the dog walking playlist
15453,social_post,Mở Twitter Soạn Tweet DirectV mới có dịch vụ khách hàng khủng khiếp ,open twitter compose new tweet directv has horrible customer service
16869,email_querycontact,Hành lang ở đâu ,where is hallway
13851,qa_definition,Bạn có thể mô tả với tôi những gì một dứa trông như thế nào ,can you describe to me what a pineapple looks like
1183,alarm_remove,mười hai giờ được gỡ bỏ ,twelve am removed
1465,weather_query,trời sẽ mưa vào thứ sáu ,will it rain on friday
8687,calendar_set,Bạn có thể thêm tên vị trí vào Lịch không ,can you add name location to calendar
2307,iot_coffee,Tôi tách Joe sẽ tốt đẹp ngay bây giờ ,i cup of joe would be nice right now
4770,datetime_query,bạn có thể cho tôi thời gian trong múi giờ này ,can you give me the time in this time zone
9576,play_radio,Vui lòng biến trạm thành một trăm bảy điểm bốn ,please turn the station to one hundred and seven point four
10313,play_game,Chơi trò chơi GTA Vice City ,play gta vice city game
8962,calendar_query,Tôi có các cuộc hẹn nào được lên kế hoạch cho tháng 3 hai mươi bốn hai nghìn mười bảy ,do i have any appointments scheduled for march twenty four two thousand and seventeen
92,takeaway_query,Byron có hỗ trợ Takeaways không ,does byron's supports takeaways
8891,calendar_set,Đánh dấu trên lịch của tôi ,mark on my calendar
14391,qa_currency,Bao nhiêu là một u. S. d. trong INR. ,how much is one u. s. d. in inr
2648,music_settings,Vui lòng kiểm tra danh sách phát của tôi cho nhạc jazz ,please check my playlists for jazz music
976,datetime_query,Bây giờ là mấy giờ ở New York ,what hour is it in new york now
685,play_music,Chơi bài hát từ tối qua lúc sáu giờ chiều ,play the song from last night at six pm
16147,email_sendemail,Soạn thư cho Jack ,compose a mail for jack
2858,datetime_query,mấy giờ nó ở thành phố này ,what time is it in this city
13453,general_quirky,Hãy cho tôi biết khi phí đánh thẻ tín dụng của tôi ,let me know when charges hit my credit card
9302,play_radio,Tìm kiếm ga tiếp theo ,search next station
3122,weather_query,Tôi nên mặc gì ngoài trời lạnh ,what should i wear is it cold outside
10987,lists_remove,Xóa danh sách những điều cần làm kỳ nghỉ ,delete the vacation things to do list
15859,email_sendemail,Chuyển tiếp nội dung hiển thị cho blahblah @ blah dot com với email ,forward shown content to blahblah@blah dot com with email
9268,play_radio,Chơi ban nhạc radio với bộ phim tài liệu ,play the radio band with documentary
11924,recommendation_locations,Vui lòng tìm cửa hàng phổ biến nhất trong khu vực ,please find the most popular store in the area
13425,weather_query,Tôi có nên mặc áo len ,should i wear a sweater
8607,calendar_set,Gọi cho Linda và nhắc nhở cô ấy đón tôi để chơi bowling ,call linda and remind her to pick me up for bowling
6125,news_query,cho tôi tin tức về nhà cung cấp của tôi ,give me the news on my provider
10992,lists_query,Tôi có bất cứ điều gì nổi bật trong bất kỳ danh sách nào ,do i have anything outstanding on any lists
1218,iot_hue_lightchange,Thay đổi ánh sáng thành màu xanh ,change the lighting to blue
16316,email_query,Tôi có bất kỳ email mới nào từ Sarah ,do i have any new emails from sarah
8338,calendar_query,Bữa tiệc sinh nhật tháng sáu ở đâu và ở đâu ,when and where is june's birthday party
16764,email_query,Tôi đã nhận được bất kỳ email nào từ Ron trong vài ngày qua ,have i received any email from ron in last couple of days
3314,music_query,Xác định bài hát hiện tại đang chơi ,identify current song playing
8530,calendar_query,Tôi có những cuộc hẹn nào từ một giờ chiều đến ba giờ tối ,what appointments do i have between one pm till three pm
