ids,intents,sentences,sentence_orgin
5517,music_likeness,Hãy nhớ âm nhạc này ,remember this music
5800,weather_query,Tôi sẽ cần một chiếc áo khoác sau mười giờ chiều trong khu vực của tôi ,will i need a jacket after ten pm in my area
14883,qa_currency,Trong bao nhiêu chúng ta có thể trao đổi đô la Mỹ cho rupee Ấn Độ ,for how much can we exchange us dollar for indian rupee
16076,email_query,Hiển thị email gần đây từ John Olly ,display recent email from john olly
4368,iot_coffee,tôi muốn một ít cà phê ,i want some coffee
4987,iot_coffee,Xin vui lòng tách cà phê ,cup of coffee please
6639,general_quirky,Một ngày tươi mới ,a fresh day
10149,cooking_recipe,Tìm công thức được đánh giá cao nhất từ Network Food COM cho một Omelette bốn phô mai ,find the highest rated recipe from foodnetworkcom for a four cheese omelette
9374,play_radio,Tìm cho tôi kênh oldies ,find me the oldies channel
1364,iot_wemo_off,Giữ ổ cắm trong điều kiện tắt ,keep the socket in off condition
10963,lists_remove,Vui lòng phá hủy danh sách này ,please destroy this list
10190,cooking_recipe,Tìm công thức Tikka gà ,find chicken tikka recipe
11956,recommendation_movies,Olly Những bộ phim đang chơi gần tôi ,olly what movies are playing near me
2418,music_settings,Đặt bài hát hiện tại khi lặp lại ,put the current song on repeat
3572,iot_hue_lightoff,Hãy tắt tất cả các đèn trong nhà tôi ,please turn off all the lights in my house
11817,recommendation_locations,giới thiệu một số cửa hàng địa phương cho tôi ,recommend some local shops to me
7444,calendar_query,Chủ đề của bữa tiệc là gì ,what is the theme of the party
14812,general_quirky,là dữ liệu thích bất kỳ vấn đề nào trong các đối tượng ,is the data prefers any problems in objects
6659,general_quirky,"xin chào, tôi sẽ cần cà phê của tôi ủ lúc bảy giờ sáng hôm nay ",hi i will need my coffee brewed at seven am today
1146,iot_cleaning,Kích hoạt chân không robot ,activate the robot vacuum
4265,weather_query,Dự báo thời tiết ngày nay là gì ,what is todays weather forecast
3342,iot_hue_lightoff,Phòng này tắt đèn ,this room lights off
2635,audio_volume_up,nâng âm lượng lên năm mươi ,raise the volume to fifty
17160,email_addcontact,Lưu danh bạ của tôi ,save my contacts
2748,iot_hue_lightchange,Tôi có thể thay đổi ánh sáng này sang màu cam không ,can i change this light to orange
15685,social_post,Gửi một tweet đến Wawa địa phương mà dịch vụ của họ là khủng khiếp tại địa điểm thị trường của họ ,send a tweet to the local wawa that their service is terrible at their market st location
12922,transport_query,Này olly tôi có thể bắt chuyến tàu gần nhất với tôi lúc mấy giờ ,hey olly what time can i catch the nearest train to me
15239,social_query,Vui lòng cho tôi biết video mới nhất diễn ra virus trên Twitter cho chủ đề Narendra Modi ,please olly tell me the latest video going viral on twitter for topic narendra modi
12508,transport_query,Tôi có thể đặt vé tàu đến nơi ở Oregon ,where can i book a train ticket to oregon
7636,calendar_set,Thêm lớp yoga vào buổi trưa vào lịch trình của tôi cho ba chủ nhật tiếp theo ,add yoga class at noon to my schedule for the next three sundays
12321,transport_taxi,olly gọi một chiếc taxi ,olly call a taxi
5589,weather_query,Tìm báo cáo thời tiết ,find weather report
6007,weather_query,Tôi có nên đóng cửa sổ trước khi tôi rời khỏi chiều nay ,should i close the window before i leave this afternoon
4959,play_music,Chơi cả ngày thứ ba ,play all third day
4340,takeaway_order,cho tôi thấy món ăn Trung Quốc gần tôi ,show me chinese food near me
6924,calendar_query,tôi có cuộc họp hôm nay không ,do i have any meeting today
6258,general_quirky,chào hôm nay hôm nay thế nào ,hi how was your day today
3847,music_query,loại nhạc yêu thích của tôi là gì ,what are my favorite types of music
4756,play_music,Tôi muốn nghe một số nhịp độ xuống ,i would like to listen to some down tempo
14112,qa_currency,Hiển thị tỷ giá hối đoái của u. S. d. vs euro. ,show exchange rate of u. s. d. vs euro
14728,qa_definition,tiếp thị là gì ,what is marketing
5425,play_music,Bắt đầu một album Bjork cho tôi ,start up a bjork album for me
7958,calendar_set,Thêm đám cưới của Valia vào thứ bảy tuần sau tại tám giờ đồng hồ ,add valia's wedding the next saturday at eight o clock
7290,calendar_remove,Xóa tất cả các cuộc hẹn của tôi cho ngày hôm nay ,delete all my appointments for today
16670,email_query,Tôi có bao nhiêu email chưa mở ngay bây giờ ,how many unopened emails do i have right now
14208,qa_factoid,Elvis sinh thành thành phố nào ,what city was elvis born
1798,play_music,Chơi nhạc yêu thích ,play favourite music
13996,qa_definition,nghĩa là nghĩa là nghĩa là gì ,what does obligatory mean
1103,general_greet,chào buổi chiều ,good afternoon
8931,alarm_set,Đặt báo động cho cuộc họp này ,put alarm for this meeting
5223,news_query,Tin tức mới nhất về Donald Trump là gì ,what is the latest news about donald trump
3265,general_joke,Tôi cần nghe một trò đùa bạn có thể cho tôi biết một trò đùa ,i need to hear a joke can you tell me one
7124,calendar_set,Đặt sự kiện để tái phát mỗi tuần ,set the event to recur every week
2047,audio_volume_down,thấp tập ,low the volume
11282,play_podcasts,bạn có thể lùi một tập trong podcast ,can you backward an episode in the podcast
11765,recommendation_movies,Học trò chơi ,learning games
16815,email_query,đọc thư ,read mail
1419,iot_hue_lightup,Xin vui lòng thêm ánh sáng ,more light please
10431,lists_remove,Lấy trứng ra khỏi danh sách ,take eggs off the list
3918,play_music,Tôi muốn nghe những hit lớn nhất Beatles ,i want to listen to the beatles greatest hits
11102,lists_query,Danh sách cửa hàng tạp hóa ,groceries list
650,alarm_query,Tôi cần phải đặt báo thức bao nhiêu tôi đã đặt ,i need to set an alarm how many do i have set
7543,calendar_remove,Xóa tất cả các sự kiện từ lịch của tôi cho tuần tới ,clear all events from my calendar for next week
10517,lists_query,Tôi đã lưu danh sách nào ,what lists do i have saved
16678,email_query,hey bạn có thể kiểm tra email của tôi và xem nếu có bất kỳ tin nhắn mới ,hey can you check my email and see if there are any new messages
1520,audio_volume_up,tăng khối lượng lên năm mươi ,increase the volume to fifty
5507,alarm_set,Hãy sắp xếp để đánh thức tôi dậy lúc ba giờ sáng ,please arrange to wake me up at three am alarm
7332,calendar_set,Nhắn tin điện thoại Android bị mất của bạn để bật âm lượng chuông lên một phần trăm ,text your lost android phone to turn the ringer volume up one percent
3429,iot_cleaning,bạn có thể đặt chân không vào ,can you put the vacuum on
17014,email_sendemail,Trả lời email ,reply to the email
10383,play_game,Chơi Mindsweeper với tôi ,play mindsweeper with me
1564,news_query,Những gì đã diễn ra trên thế giới ngày nay ,what went on in the world today
2344,weather_query,Thời tiết sẽ như thế nào ở thành phố Oklahoma vào thứ Hai ,what will the weather be like in oklahoma city on monday
15814,email_query,cảnh báo tôi về một email từ Dave về cuộc họp ,alert me of an email from dave about the meeting
7540,calendar_query,Làm thế nào tôi miễn phí trong tuần này ,how free am i this week
2577,iot_hue_lightoff,Xin sáng trong bếp ,lights off in the kitchen please
14979,qa_currency,Tỷ giá tiền tệ của đồng rupee Ấn Độ và đô la Singapore ,currency rate of indian rupee and singapore dollar
8064,calendar_query,Khi nào tôi cần thanh toán hóa đơn ,when do i need to pay the bills
5819,play_music,Chơi một số blues bởi atif aslam ,play some blues by atif aslam
867,iot_wemo_off,Tắt ổ cắm thông minh ,turn off smart socket
3392,music_likeness,Hãy nhớ rằng đây là âm nhạc yêu thích của tôi ,remember that this is my favorite music
10165,cooking_recipe,Bao lâu tôi đun sôi một quả trứng luộc cứng ,how long do i boil a hard boiled egg
9611,play_radio,Chơi bằng đài phát thanh yêu thích ,play by favorite radio station
627,play_music,Chơi bài hát cuối cùng của Metallica Album cuối cùng ,play the last hit song of metallica last album please
11311,podcasts,Chơi tập tiếp theo ,play the next episode
3023,iot_wemo_on,bật Ổ cắm ,turn on socket
9028,calendar_set,Thêm vào lịch một chuyến thăm nhà hàng ngày trong tuần này ,add to calendar a home visit everyday this week
6292,general_quirky,"này, tôi tình cờ bỏ lỡ một trong những cuộc họp quan trọng của tôi ngày hôm nay ",hey i happened to miss one of my important meetings today
14895,qa_factoid,tọa độ của Everest là gì ,what are the coordinates of everest
15881,email_query,Có bất kỳ thư mới cho tôi ,is there any new mail for me
8831,calendar_remove,Xóa tất cả dữ liệu từ Lịch ,clear all data from calendar
5874,weather_query,Tôi có nên mặc một chiếc áo khoác vào hồ bơi ,should i wear a coat to the pool
11823,recommendation_locations,Tên cửa hàng trong vòng mười dặm bán kính với âm nhạc ,name stores within ten mile radius with music
12749,transport_ticket,bạn có thể vui lòng mua cho tôi một vé tàu ,can you please buy me a train ticket
8214,calendar_query,là con gái tôi chơi tối thứ sáu ,is my daughter's play friday night
15283,social_query,bất kỳ bài đăng facebook mới từ Amy ,any new facebook posts from amy
5435,alarm_remove,Xóa báo thức tám giờ tối của tôi ,delete my eight pm alarm
15491,social_post,Tweet một khiếu nại đối với Amazon về lô hàng muộn ,tweet a complaint to amazon about late shipment
15674,social_post,Sản phẩm này không bao giờ sử dụng ,this product never use
14122,qa_factoid,bạn có thể vui lòng cho biết thủ đô của nước Mỹ là gì ,could you please tell what is the capital of america
14294,qa_currency,Giải thích tỷ giá hối đoái của đồng rupee cho đô la ,explain the exchange rate of rupee for dollar
13366,qa_definition,Định nghĩa và sử dụng trong câu từ tuyệt đối ,definition and use in sentence the word absolute
10748,lists_remove,Xóa mục đó khỏi danh sách của tôi ,delete that item from my list
5646,iot_hue_lightoff,Tắt đèn bếp ,switch off kitchen lights
961,iot_hue_lightup,Hãy tăng độ sáng trong căn phòng này ,please increase the brightness in this room
9298,play_radio,Vui lòng bắt đầu FM tám trăm và 90 kênh Radio ,please start fm eight hundred and ninety radio channel
12471,transport_ticket,Mua vé tàu ,buy train ticket
8012,calendar_query,Hãy cho tôi biết các cuộc họp tôi có trong tuần ,tell me the meetings i have for the week
7327,calendar_remove,Xóa tất cả nội dung trong lịch của tôi ,erase all content in my calendar
13520,qa_factoid,Có bao nhiêu Beatles vẫn còn sống ,how many beatles are still alive
1892,music_query,Cô ấy vừa hát gì ,what did she just sing
11101,lists_createoradd,Đưa ra một mục vào danh sách này ,give an entry to this list
10064,cooking_recipe,Tôi nên ăn bao nhiêu loại rau ,how many vegetables should i eat a day
12744,transport_query,Bạn có thể tìm cho tôi một vé tàu đến Southampton vào ngày Tưởng niệm cuối tuần ,can you find me a train ticket to southampton on memorial day weekend
7297,calendar_remove,Lấy lịch của tôi và xóa nó ,take my calendar and clear it
10006,cooking_recipe,Cách nấu cơm ,how to cook rice
9147,calendar_remove,Tôi muốn loại bỏ chức năng đám cưới vào thứ bảy ,i want to remove the wedding function on saturday
14443,qa_factoid,là falklands ở Nam Mỹ ,are the falklands in south america
7083,alarm_set,Đặt báo thức nhắc nhở cho cuộc họp năm giờ chiều của tôi xin vui lòng ,set a reminder alarm for my five pm meeting please
3577,news_query,Tôi muốn biết mới nhất từ NBC News ,i would like to know the latest from nbc news
2281,iot_hue_lightchange,Thay đổi đèn nhà của tôi sang màu xanh ,change my house lights colour to blue
7206,calendar_set,Lưu ý sự kiện quan trọng trong tuần này ,note down important event in this week
14740,qa_definition,Tháp Eiffel trông như thế nào ,how the eiffel tower looks like
13196,qa_factoid,channing tatum từ đâu ,where is channing tatum from
12990,qa_factoid,Dân số thấp nhất trên mỗi dặm vuông ở Châu Phi là bao nhiêu ,what is the lowest population per square mile in africa
4027,iot_hue_lightchange,Làm sáng màu đỏ ,make light color red
6270,general_quirky,Hỏi tôi những câu hỏi dễ dàng về một chủ đề mà tôi biết và nói với tôi khi tôi sai ,ask me easy questions about a subject i know and tell me when i'm wrong
16822,email_querycontact,Số điện thoại của Derek là gì ,what is derek's phone number
7079,calendar_remove,Vui lòng xóa tất cả các mục trên lịch của tôi ,please remove all items on my calendar
602,alarm_set,Đặt báo thức để bắt đầu ,set alarm to begin
3119,datetime_query,Bây giờ là mấy giờ ở miền Trung Tây ,what is the time in the midwest right now
6444,general_quirky,Hôm nay tôi bị tai nạn xe hơi ,i had a car accident today
3760,alarm_set,Tôi cần một cuộc gọi Wakeup sáu sáng ,i need a six am wakeup call
6943,calendar_set,Đặt một sự kiện lịch ,set a calendar event
9267,play_radio,Chơi ban nhạc Radio Music ,play the radio music band
13809,qa_factoid,David Bowie bao nhiêu tuổi ,how old is david bowie
8976,calendar_set,Chỉ cần đặt tôi nhắc nhở về các cuộc họp với các đồng nghiệp của tôi ,just set me reminders about meetings with my colleagues
57,takeaway_query,Tìm takeaways Thái Lan của tôi xung quanh cỏ ,find my thai takeaways around grassmarket
4037,iot_hue_lightoff,Sandle. ,sandle
11403,play_podcasts,Vui lòng chơi tập tiếp theo trong podcast ,please play the next episode in the podcast
5313,music_settings,Vui lòng đặt radio trong shuffle ,please put radio in shuffle
15641,social_post,Tweet A phàn nàn về màu giày của tôi trên flipkart ,tweet a complain about my shoe color on flipkart
2204,general_joke,nói với tôi một trò đùa về chim ,tell me a joke about birds
1674,alarm_remove,Xóa báo thức của bảy giờ ba mươi sáng vào thứ hai ,remove alarm of seven thirty am on monday
3412,takeaway_query,Đơn hàng của tôi sẽ được bao lâu ,how long will my order be
16855,email_query,Email Jane Doe ,jane doe emails
10258,play_game,Hãy chơi ,lets play
4367,datetime_query,Thời gian hiện tại ở London là gì ,what is the current time in london
10029,cooking_recipe,Nhiệt độ nào bạn nướng khoai tây ,what temperature do you bake a potato
233,alarm_set,Đặt báo thức cho bốn giờ chiều ,set an alarm for four in the afternoon
9073,calendar_remove,Xóa sự kiện đó khỏi Lịch ,remove that event from calendar
7901,calendar_query,Những gì tôi đã đi vào từ ba đến bốn giờ chiều ngày hôm nay ,what have i got going on between three and four pm today
519,datetime_query,mấy giờ rồi ,whats the time
15521,social_post,Xem ra cho ô khiếu nại của khách hàng và sử dụng các tùy chọn ,look out for customer complaint cell and use the options
11059,lists_query,Đặt tên cho danh sách có sẵn ,name the lists available
13364,qa_factoid,Khi nào là ngày của tổng thống ,when is president's day
915,iot_hue_lightoff,tắt đèn vào phòng tôi ,turn the lights off to my room
3678,iot_coffee,Tôi muốn một ly cà phê ,i'd like a coffee please
7159,calendar_remove,Vui lòng khởi động lại và xóa tất cả các mục trong lịch ,please restart and remove all the entries in the calendar
6664,general_quirky,"Xin chào, bạn đang làm gì ",hi what are you doing
11547,play_podcasts,Liệt kê và chơi tất cả các podcast lý thuyết dưới mười phút ,list and play all theory podcasts under ten min
5222,news_query,cho tôi biết những tin tức mới nhất về Donald Trump ,tell me the latest news about donald trump
692,music_query,tên bài hát đó đã tắt là gì ,what is the name of that song that just went off
7719,calendar_set,hey lên lịch một cuộc họp với ông Ross cho buổi trưa thứ Sáu này ,hey schedule a meeting with mr ross for this friday noon
8259,calendar_query,Boy Fallout đang diễn ra ở đâu ,where is fallout boy performing next
3559,play_music,Chuyển sang danh sách phát tập luyện của tôi ,switch to my workout playlist
607,audio_volume_mute,Đặt câm trong hai mươi phút ,set mute for twenty minutes
2341,weather_query,Tôi cần biết thời tiết hiện tại ở thành phố New York ,i need to know current weather in new york city
16707,email_querycontact,John Smith sống ở đâu và số điện thoại của anh ấy ở đâu ,where does john smith live and what is his phone number
15840,email_sendemail,Gửi email đến Ray ,send an email to ray
11663,recommendation_locations,Tôi đang tìm kiếm một quán bar mà bạn biết một cái tốt ,i'm looking for a bar do you know a good one
3747,news_query,Google cho tôi biết khi có bất cứ điều gì tin tức về Trump ,google let me know when anything news about trump
10711,lists_createoradd,ghi chú về điều này trong danh sách ,make a note of this on the list
72,play_music,Bắt đầu chơi nhạc từ yêu thích ,start playing music from favourites
4627,weather_query,Có phải trời sẽ mưa vào ngày mai ,is it supposed to rain tomorrow
7148,calendar_remove,Xóa cuộc họp hội đồng quản trị và sắp xếp lại cho thứ Tư tới ,remove the board meeting and reschedule for next wednesday
12242,transport_taxi,Đặt một chiếc taxi đến sân bay ,book a taxi to the airport
2110,datetime_query,Bây giờ là mấy giờ ở Karachi ,what time is it in karachi right now
4120,alarm_query,bạn đã đặt thời gian báo thức nào ,what alarm time had you set
15025,qa_factoid,Nói cho tôi biết tại sao các mối quan hệ rất khó khăn ,tell me why relationships are so hard
10334,play_game,Chơi Poker với tôi ,play poker with me
5068,music_settings,Vui lòng đặt danh sách phát này vào shuffle ,please put this playlist on shuffle
15227,social_query,Có xu hướng gì trên Twitter ,what is trending on twitter
1021,music_query,Có bất kỳ rap nào không liên quan đến tiền sex và ma túy ,is there any rap that doesn't involve sex money and drugs
900,news_query,Hãy cho tôi biết bất kỳ cập nhật về các cuộc hẹn Tủ Trump mới ,let me know any updates about new trump cabinet appointments
3009,iot_hue_lightup,Tôi cần những cái đèn lớn lên bạn có thể làm điều đó ,i need the lights raised can you do that
8422,calendar_set,Đặt một lời nhắc nhở cho chuyến đi mua sắm của tôi vào ngày mai vào năm giờ chiều ,set a reminder for my shopping trip tomorrow at five pm
16208,email_sendemail,Email Tom ngày và giờ cuộc họp ngày mai ,email tom the date and time of tomorrow's meeting
12262,transport_query,Tôi có thể lấy vé tàu đến Chicago cho thứ bảy tới vào khoảng trưa không ,can i get a train ticket to chicago for next saturday around noon
4781,alarm_set,đánh thức tôi dậy lúc sáu giờ ba mươi ,wake me up at six thirty
8143,calendar_set,Thêm một bữa tiệc tối nay trong phần còn lại của tôi ,add a party tonight in my remainder
4514,iot_hue_lightchange,hey olly làm cho ngôi nhà sáng một màu khác nhau ,hey olly make the house lights a different color
15866,email_querycontact,Có bao nhiêu liên hệ có tên John ,how many contacts are there named john
3555,weather_query,Nó sẽ có gió tối nay ,will it be windy tonight
14702,qa_definition,Giải thích những gì một ống kính tiếp xúc là ,explain what a contact lense is
4133,weather_query,cho tôi biết thành phố new york có bao nhiêu inch tuyết ngày hôm nay ,tell me how many inches of snow did new york city get today
5571,iot_cleaning,Máy hút bụi mở ,open vacuum cleaner
16598,email_sendemail,Trả lời có cho việc này ,reply yes to this
3536,alarm_remove,Tắt tất cả các báo động của tôi ,turn off all of my alarms
11995,recommendation_locations,Cho tôi tên của tất cả các cửa hàng trong khu vực của tôi ,give me the name of all the shops in my area
180,weather_query,Thời tiết bây giờ là gì ,what is the weather now
2537,play_music,Chơi danh sách năm. ,play list five
7205,calendar_set,Có nhiều sự kiện quan trọng trong tháng này lưu ý rằng ,there are many important event in this month note down that
15091,qa_definition,Nhìn lên một cái đèn ,look up a lamp
2044,iot_hue_lightoff,Tôi không cần đèn ,i don't need the lights
4257,datetime_query,Xin vui lòng cho tôi biết ngày hiện tại ,please tell me the current date
13980,qa_currency,Tỷ giá hối đoái mới ,new exchange rate
5855,iot_cleaning,Bắt đầu robot chân không ,start robot vacuum
13606,qa_factoid,là leonardo đã kết hôn ,is leonardo married
6787,calendar_set,Tạo cuộc họp với Paul vào ngày mai lúc sáu giờ tối ,create meeting with paul tomorrow at six pm
5309,iot_hue_lightoff,cắt đèn tắt ,cut the lights off
7841,calendar_set,Nhắc nhở tôi nhặt nhiều thức ăn cho chó vào PETCO vào ngày mai lúc bảy giờ hai mươi PM ,remind me to pick up more dog food at petco tomorrow at seven twenty pm
7838,calendar_query,những gì đang xảy ra trong tám giờ sáng và năm giờ chiều ngày hôm nay ,what is happening during eight am and five pm today
5876,music_likeness,"Tôi thích nghe bài hát này, nó thực sự làm tôi bình tĩnh lại ",i enjoy listening to this song it really calms me down
917,alarm_remove,Xóa báo thức buổi sáng của tôi ,remove my morning alarm
16575,email_query,Tôi đã nhận được bất kỳ email nào từ Tim ,have i received any emails from tim
4916,weather_query,Dự báo mười ngày cho Baltimore ,ten day forecast for baltimore
5588,weather_query,tôi có cần một chiếc mũ không ,do i need a hat
15978,email_addcontact,Thêm sarah làm liên hệ qua email ,add sarah as email contact
15380,social_post,Đăng hình ảnh lên Facebook ,post picture to facebook
17063,email_querycontact,Kiểm tra thư này trong liên hệ của tôi nếu không sau đó thêm nó ,check for this mail in my contact if not then add it
3893,audio_volume_mute,Vui lòng tắt tiếng điều khiển âm lượng ,please mute the volume control
10634,lists_query,Hiển thị danh sách có sẵn với các số ,show the list that are available with numbers
4520,datetime_query,ngày nào vào tháng ba hai mươi giây ,what day it is on twenty second april
16114,email_sendemail,Trả lời tất cả các email nhận được từ mười giờ tối đến chín giờ sáng ,reply to all emails received from ten pm to nine am
4478,play_music,Sau bài hát này ,after this one play song
5821,play_music,Tôi muốn nhảy theo giai điệu của Raghu Dixit ,i want to dance to the tune of raghu dixit
14211,general_quirky,cho tôi biết các chìa khóa để thành công ,tell me the keys to success
9230,play_radio,Allexa đồng minh vui lòng chơi Pandora Radio ,alexa ally please play pandora radio
13655,qa_factoid,ngọn núi cao nhất ở Mỹ là gì ,what is the highest mountain in the us
12726,transport_traffic,Giao thông chậm như thế nào trong năm ,how slow is traffic on the five
13381,qa_definition,Sử dụng từ này trong một câu ,use this word in a sentence
7096,calendar_set,Hãy cho tôi biết khi điện thoại của tôi đến hạn ,let me know when my phone is due
2218,play_music,Tôi muốn nghe slide điện ,i want to listen to electric slide
15575,social_post,"Mở tài khoản Twitter của tôi và nói với Câu lạc bộ Sams, họ làm cho bánh của tôi đặt hàng ngon ",open my twitter account and tell sams club they made my cake order delicious
1228,news_query,Đọc cho tôi bài viết mới nhất trên hệ mặt trời mới ,read me the newest article on the new solar system
15153,social_post,Bạn có thể tải lên selfie mới nhất của mình trong phương tiện truyền thông xã hội của mình không ,can you upload my latest selfie in my social media
9648,play_radio,Bắt đầu đài phát thanh Oh bảy điểm năm fm ,start radio station one oh seven point five fm
11724,recommendation_locations,Vườn ô liu gần nhất ở đâu ,where is the nearest olive garden
4163,iot_hue_lightchange,Vui lòng bật đèn hiên đến màu xanh ,please turn the porch light to blue
839,alarm_remove,Dừng đánh thức các cuộc gọi trong tuần này ,stop wake up calls for this week
13004,weather_query,xác suất mà nó sẽ mưa ngày hôm nay là gì ,what are the probability that it will rain today
1480,iot_hue_lightchange,Bạn có thể thay đổi ánh sáng phòng khách với một màu mềm hơn ,can you change the living room lights to a softer color
9888,play_audiobook,Bắt đầu chơi từ nơi tôi rời khỏi chiếc cốc lửa ,start playing from where i left off on the goblet of fire
5992,music_query,Tôi đã chơi gì nhiều nhất ,what have i played the most
12876,transport_taxi,Gọi RTA và đặt một chiếc taxi trong ba giờ sáng ,call rta and book a taxi for three o'clock in the morning
14717,qa_stock,cho tôi biết tỷ lệ cổ phiếu của Hyundai ,tell me the stock rate of hyundai
15407,social_post,Gửi một tweet đến modcloth mà tôi không thích rằng họ sẽ không tôn vinh giá bán cho tôi ,send a tweet to at modcloth that i don't like that they wouldn't honor sales prices for me
16702,email_sendemail,Xác định vị trí email gần đây nhất của Jen để tôi có thể trả lời ,locate jen's most recent email so i can reply
9001,calendar_set,Lên lịch một cuộc họp với VP của Sở vào ngày hai mươi đầu tháng 3 hai nghìn và mười bảy tuổi ,schedule a meeting with the vp of the department on the twenty first of march two thousand and seventeen
3856,weather_query,Có phải sẽ là nắng vào ngày mai ,is it going to be sunny tomorrow
125,joke,Alexa nói với tôi một trò đùa ,alexa tell me a joke
4444,transport_query,Bạn cần phải cho tôi các hướng khác nhau ,you need to give me different directions
10610,lists_createoradd,Thêm mục vào danh sách ,add the item to a list
16267,email_sendemail,Email cho gia đình tôi nói rằng tôi yêu tất cả các bạn ,email to my family saying i love you all
231,takeaway_order,Bạn có thể vui lòng giúp tôi đặt một số sushi từ fellowoo ,could you please help me to order some sushi from deliveroo
2362,takeaway_order,Tìm cho tôi tiếng Trung gần nhất để giao hàng ,find me the nearest chinese for delivery
6218,general_quirky,Tôi đã đi đến cửa hàng tạp hóa ngày hôm nay ,i went to the grocery store today
1766,news_query,Vui lòng cho tôi cập nhật khúc côn cầu ,please give me update of hockey
12057,recommendation_movies,Nhà hát địa phương sàng lọc bộ phim nào ,local theater screening which movie
1353,audio_volume_down,Tôi muốn làm chậm loa của tôi ,i want to slow down my speaker
6654,general_quirky,Về thực tế trên thế giới ,about reality in world
5500,play_music,Chơi Phong cách Song Doggie trong chế độ liên tục ,play the song doggie style in continuous mode
1672,music,Tất cả âm nhạc được phát hành từ một nghìn chín trăm chín mươi và hai nghìn chỉ là để chơi ,all music released between one thousand nine hundred and ninety and two thousand is only to played
13586,qa_factoid,Donald Trump có quan hệ với Nga không ,does donald trump have any ties to russia
7735,calendar_set,Tôi cần sắp xếp một cuộc họp với Jack ,i need to arrange a meeting with jack
8221,calendar_set,đếm ngược cho thời gian ,countdown for time
8839,calendar_query,đó là sự kiện tiếp theo sắp tới ,which is the next event coming up
5227,iot_wemo_off,Làm cho ổ cắm thông minh tắt ,make the smart socket turn off
15035,qa_definition,Xác định từ tiểu thuyết ,define the word novel
11310,play_podcasts,podcast yêu thích ,favourite podcast
8288,calendar_remove,loại bỏ những gì tôi phải làm vào hai mươi ba tháng 3 ,remove what i have to do on the twenty three of march
7504,calendar_query,Ai đang đến gặp cuộc họp vào ngày mai lúc mười giờ sáng ,who is coming to the meeting tomorrow at ten am
8819,set,Vui lòng thêm cuộc họp kinh doanh của tôi trong mười giờ sáng tại văn phòng với hóa đơn ,please add my business meeting for ten am at the office with bill
143,music_dislikeness,tôi không thích nó ,i don't like it
9751,play_audiobook,Sử dụng cài đặt thời gian ,using time settings
1107,music_likeness,tôi thực sự âm nhạc ska ,i really ska music
5932,datetime_convert,Chuyển sang thời điểm Los Angeles ,switch to los angeles time
10147,cooking_recipe,Tra cứu công thức nấu ăn cho bốn món trứng tráng phô mai ,look up recipes for four cheese omelette
2759,news_query,Tôi muốn xem tin tức về chính trị ,i want to see news about politics
10459,lists_remove,Xóa danh sách đã tạo ngày hôm qua ,delete the list created yesterday
6696,general_quirky,hey olly tôi vừa mất ví của tôi ngày hôm nay ,hey olly i just lost my wallet today
4054,play_music,Chơi Lupe. ,play lupe
7687,calendar_set,Mike và Jack nên được thêm vào Lịch lễ hội ,mike and jack should be added to festival calendar
2508,alarm_set,Tôi cần đặt một báo động cho thứ Sáu tới vào buổi trưa ,i need to set an alarm for next friday at noon
16191,email_query,Kiểm tra bất kỳ email nếu tôi nhận được từ rohan ,check any email if i got from rohan
3144,music_likeness,siêu bài hát ,super song
9169,calendar_set,nhắc nhở tôi về cuộc họp tiếp theo của tôi một vài giờ trước thời hạn ,remind me about my next meeting a few hours ahead of time
12459,transport_ticket,cho tôi xem vé tàu ,show me train tickets
3517,news_query,Những gì mới nhất trên tàu ,what's the latest on the train
4714,play_music,bạn có thể chơi nhạc của tôi không ,can you play my music
6507,general_quirky,Bạn có thích tổng thống không ,do you like the president
10578,calendar_remove,Xóa các sự kiện của tôi Tìm kiếm dữ liệu ,clear my events search data
9087,calendar_set,Tôi phải tham dự một cuộc thi nướng vào sáng thứ Tư lúc bảy cứu và đặt lời nhắc ,i have to attend a baking contest on wednesday morning at seven save and set reminder
4493,iot_hue_lightchange,Thay đổi màu sắc của ánh sáng của tôi thành một cái gì đó ngẫu nhiên ,change the color of my lights to something random
15599,social_post,Mở tên công ty và tìm biểu mẫu ,open company name and find forms
14290,general_quirky,Thể hiện sự khác biệt của trẻ em trong các hành tinh ,show difference of kids in planets
6333,general_quirky,Tôi đã có một ngày tồi tệ nhất ngày nay ,i had the worst day ever today
9748,play_audiobook,Tiếp tục niềm tự hào và định kiến ,continue pride and prejudice
6155,datetime_query,Ngày hai ngày thứ bảy từ bây giờ là gì ,what is the date two saturdays from now
8075,calendar_query,Tôi có một ngày ăn trưa ngày hôm nay ,do i have a lunch date today
9869,play_audiobook,Bắt đầu cồn cát từ nơi tôi rời đi ,start dune from where i left off
12859,transport_query,Khi nào là chuyến tàu tiếp theo đến London ,when is the next train to london
5391,play_music,Bật nhạc bằng con dấu ,turn on music by seal
16231,email_sendemail,Vui lòng trả lời email của Greg nói rằng ý tưởng của anh ấy thật tuyệt vời ,please respond to greg's email stating that his idea is fantastic
10597,lists_query,Nói chuyện với tôi về danh sách ,talk to me about the list
2601,iot_hue_lightoff,Hãy tắt đèn hiên ,please turn off the porch light
14092,qa_definition,Siri Khảo sát có nghĩa là gì ,siri what does survey mean
