ids,intents,sentences,sentence_orgin
14841,qa_currency,Có bao nhiêu peso đến một đô la Mỹ ,how many pesos to an american dollar
3618,takeaway_query,Nói cho tôi biết tất cả các takeaways gần đó và tôi muốn đặt thức ăn ,tell me all the takeaways nearby and i want to order food
15525,social_post,Tweet dịch vụ tiêu dùng về khu vực bẩn thỉu của họ ,tweet consumer service about their dirty area
15524,social_post,Tweet dịch vụ tiêu dùng ,tweet consumer service
5119,play_music,Màu hồng không ai biết ,pink nobody knows
3731,news_query,Tôi cần biết tất cả các tin tức mới về dự thảo Houston Texans ,i need to know all new news on the houston texans draft
5244,iot_hue_lightoff,tắt đèn trong bếp ,turn lights off in kitchen
17002,email_query,Email cuối cùng tôi nhận được là gì ,what is the last email i received
15929,email_query,Kiểm tra xem email mới có đến từ tiêu đề chín ,check to see if new emails have come from title nine
2618,news_query,Thêm một thông báo từ tin tức của Bob về thời tiết ,add a notification from bob's news on the weather
7175,calendar_remove,tẩy ,remove
3789,general_joke,nói với một trò đùa đặt nụ cười trên khuôn mặt của tôi ,tell a joke that puts smile on my face
7601,calendar_set,Đặt lời nhắc cho cuộc họp thứ ba với hóa đơn ,set reminder for meeting tuesday with bill
4410,play_music,Bắt đầu chơi túi búa ,start playing bag of hammers
11371,play_podcasts,nơi ,spot
1055,music_dislikeness,Đừng chơi bài hát này một lần nữa ,do not play this song again
73,play_music,xin vui lòng chơi âm nhạc hay nhất của tôi ,please play my best music
2345,weather_query,Có phải nó hiện đang mưa ở thành phố New York ,is it currently raining in new york city
2071,play_music,Chơi cho tôi một số từ ,play me some from the
7629,calendar_set,nhắc nhở tôi về cuộc họp ngày mai ,remind me about tomorrows meeting
16154,email_querycontact,Tôi có liên lạc với Tara John không ,do i have the contact of tara john
13149,general_quirky,sản xuất và dân số ảnh hưởng như thế nào ,how does production and population affects us
6541,general_quirky,Chính trị hiện tại ,current politics
13086,qa_definition,Cách đánh vần từ Treble ,how to spell the word treble
3901,play_music,Hãy nghe một danh sách phát ,let's listen to a playlist
14362,qa_stock,Cơ hội của thị trường chứng khoán đóng cửa dưới hai trăm trung bình di chuyển trong mười bốn ngày tới là gì ,what are the chances of the stock market closing below the two hundred moving average in the next fourteen days
8455,calendar_query,Buổi hòa nhạc đầu radio ở đâu ,where is the radio head concert
13503,qa_factoid,Bao nhiêu tháng trong một năm ,how many months in a year
4282,play_music,Chơi một bài hát từ yêu thích của tôi ,play a song from my favorites
9022,calendar_set,Thêm vào lịch một lời nhắc hàng ngày để giặt ủi ,add to calendar an everyday reminder for laundry
5334,alarm_query,Những báo động nào bạn đã đặt ,what alarms do you have set
7588,calendar_set,nhắc nhở tôi đồng hồ mà tôi có một sự kiện ,remind me clock that i have a event
9906,play_audiobook,Chơi audiobook này ,play this audiobook
7084,calendar_set,Nhắc nhở nó vào thứ ba ,remind it on tuesday
788,weather_query,nhiệt độ ngay bây giờ là gì ,what is the temperature right now
7896,query,Tôi có một cuộc hẹn vào ngày mai không ,do i have an appointment tomorrow
15682,social_post,Đây là một tweet cho Comcast nếu tôi có dịch vụ Internet và điện thoại của mình từ bạn và nó sẽ xảy ra cách tôi có thể liên hệ với bạn ,this is a tweet for comcast if i have my internet and phone service from you and it goes out how can i contact you
8011,calendar_query,Chỉ cho tôi các sự kiện của tôi trong tháng ,show me my events for the month
1041,news_query,Những gì trên tin tức ngày hôm nay ,what's on the news today
713,news_query,Bạn có thể cho tôi xem tin tức mới nhất từ WSJ không ,can you show me the last breaking news form wsj
8689,calendar_set,Đặt bữa tối với chị tôi vào thứ bảy ,put dinner with my sister on saturday
3356,music_likeness,tôi yêu ùn tắc zydeco ,i love zydeco jams
11344,play_podcasts,đưa tôi đến tập tiếp theo nếu câu chuyện của cô ấy ,take me to the next episode if her story
10230,cooking_recipe,Mất bao lâu để nấu xong bữa ăn của tôi ,how long will it take to finish cooking my meal
9866,play_audiobook,Chơi chương trình nơi tôi rời đi ngày hôm qua ,play the program where i left off yesterday
9435,play_radio,Chơi một chương trình về tội phạm ở khu vực Dallas ,play a program about crime in dallas area
7781,calendar_set,nhắc nhở tôi nếu tôi nhớ thói quen đi bộ buổi tối của tôi ,remind me if i miss my evening walk routine
15988,email_query,Bạn đã nhận được email người này ,did you receive this person email
4785,weather_query,Tôi có thể đi chơi trong quần short không ,can i go out in shorts
1313,weather_query,Dự báo thời tiết hôm nay là gì ,what's the weather forecast for today
1476,iot_hue_lightdim,Giảm đèn ,reduce the lights
611,alarm_set,Vui lòng đặt báo thức cho sáng hôm sau đến bảy giờ sáng ,please set the alarm for next morning to seven am
16483,email_query,Chủ đề của email cuối cùng của mẹ là gì ,what is the subject of mom's last email
1799,play_music,cải tổ và phát nhạc ,reshuffle and play music
2714,iot_hue_lightchange,muốn có màu sắc rực rỡ ,want to have vibrant colours
8728,calendar_remove,lấy đi tất cả các sự kiện ,take away all events
11777,recommendation_locations,Tìm cửa hàng tạp hóa với một phần hữu cơ gần tôi ,find grocery store with an organic section near me
2292,weather_query,hôm nay sẽ được nắng ,is today going to be sunny
3593,iot_hue_lightoff,tắt đèn ,turn the light off
10137,email_querycontact,gọi mẹ ,call mom
15474,social_post,Gửi tin nhắn đến lưới quốc gia rằng sức mạnh đã hết ,send a message to national grid that the power is out again
10635,lists_query,Chỉ cho tôi những danh sách có sẵn ,show me what lists are available
11894,recommendation_events,Bạn có thể cho tôi biết về bất kỳ sự kiện địa phương nào sắp tới ,can you tell me about any local events coming up
9590,play_radio,"Trên Radio Mirch, bạn có thể chơi chương trình cảm thấy Dil ",on radio mirch can you play feel dil programme
9458,play_music,Bắt đầu âm nhạc ,start music
5022,music,Jazz có thể được lựa chọn cho tôi ,jazz could be choice for me
4596,iot_wemo_on,bật đèn bếp ,turn on kitchen light
6274,general_quirky,Tôi đã có một ngày tuyệt vời ngày hôm nay ,i had a great day today
8532,recommendation_events,Nhận các sự kiện địa phương ,get local events
9555,play_radio,Chơi Dr Demento trên đài phát thanh đầu giường của tôi ,play dr demento on my bedside radio
7346,calendar_set,Lịch của tôi được thêm vào với sinh nhật Bola của Twelveth tháng 7 ,my calendar to be added with bola birthday of twelveth july
20,iot_hue_lightchange,Đặt đèn lên hai mươi phần trăm ,set lights to twenty percent
14497,qa_definition,cho tôi mô tả về truyền hình ,give me the description about television
4036,iot_hue_lightchange,màu xanh lợt ,light green
15915,email_query,Liệt kê các email mới ,list new emails
6717,calendar_remove,Olly loại bỏ Standup vào thứ Sáu lúc mười giờ sáng ,olly remove standup on friday at ten am
2390,news_query,Tôi có thể nhận được một danh sách các tin tức từ Tạp chí Phố Wall ,can i get a list of the news from the wall street journal
15277,social_post,Tweet nhiệt độ hiện tại ,tweet the current temperature
2986,alarm_remove,olly hủy báo động ,olly cancel alarm
4139,weather_query,tôi có cần mặc áo khoác nặng ngày hôm nay không ,do i need to wear a heavy coat today
14456,qa_factoid,Tìm bản đồ ,find map
12285,transport_query,Mất bao lâu để luyện tập để đến ga B ,how long does train a take to get to station b
10942,lists_query,Có gì trên danh sách nhạc rap của tôi ,what is on my rap playlist
15627,social_post,Gửi một tweet đến tmobile cho nhân viên thô lỗ ,send a tweet to tmobile for rude employees
13612,qa_factoid,Michael Jackson đã chết năm nào ,what year did michael jackson die
11108,lists_query,Có bất cứ điều gì trong danh sách của tôi ,there are anything in my list
14845,qa_definition,cho tôi biết những gì Subterranean có nghĩa là ,tell me what subterranean means
12140,transport_ticket,Đặt vé tàu ,reserve train tickets
5878,music_likeness,Tôi yêu giọng nói vĩnh cửu của ca sĩ cô ấy là sở thích của tôi ,i love the eternal voice of the singer she is my favourite
10935,lists_remove,Xóa danh sách tạp hóa xin vui lòng ,remove grocery list please
15649,social_post,Tweet @A khiếu nại. ,tweet @a complaint
4126,play_music,Chơi danh sách phát này ,play this playlist
12324,transport_ticket,thời gian và. ngày ,time n. date
5000,play_music,Chơi tình yêu đích thực tiếp theo ,play true love next
13162,qa_definition,Từ đồng nghĩa của từ. ,synonym of word
2066,news_query,Số chiến thắng của xổ số PowerBall ngày hôm qua là gì ,what were the winning numbers of the powerball lottery yesterday
1399,weather_query,Tôi luôn chú ý ,i always pay attention
1482,iot_hue_lightchange,bạn có thể làm một màu đỏ của ánh sáng trong phòng khách ,can you make a red shade of light in the living room
12850,transport_taxi,Đặt cho tôi một chiếc taxi Uber đến Carmen Drive ,book for me an uber taxi to carmen drive
9609,play_radio,Chơi Trạm phát thanh hoizer từ ứng dụng Pandora của tôi ,play hoizer radio station from my pandora app
6212,general_quirky,Này tôi muốn biết về sự khởi đầu của bạn ,hey i want to know about your inception
12418,transport_taxi,Đặt một chiếc taxi để bắt đầu từ đây ,book a taxi to start from here
2743,news_query,Chỉ cho tôi tin tức từ CNN cho ngày hôm nay ,show me news from cnn for today
3537,alarm_remove,Tắt báo thức của tôi ,turn off my alarms
16893,email_query,Email đã được gửi vào ba giờ ba mươi chiều ,what email was sent at three thirty pm
7864,calendar_set,bạn có thể cho tôi biết khi đó là hai trăm ,can you let me know when it's two hundred
15826,email_sendemail,Trả lời tất cả những gì tôi đang trên đường ,respond to all that i am on my way
5519,iot_hue_lightoff,Tắt đèn phòng ,turn off the room light
6848,alarm_set,đánh thức tôi dậy vào thứ Sáu lúc năm giờ sáng tôi cần bắt tàu ,wake me up on friday at five in the morning i need to catch the train
12309,ticket,Tôi muốn đặt vé tàu ,i want to book a train ticket
9242,radio,Chơi đài phát thanh ,play the radio station
599,audio_volume_down,từ bỏ khối lượng ,turn down volume
15024,general_quirky,Giúp tôi hiểu tại sao mùa thay đổi ,help me to understand why the seasons change
12994,general_quirky,Tôi muốn mua tai nghe qua tai với đáp ứng tần số tối thiểu của mười lăm Hz và đáp ứng tần số tối đa hai mươi hai nghìn Hz ,i want to buy over ear headphones with minimum frequency response of fifteen hz and maximum frequency response twenty two thousand hz
4327,weather_query,Có quá lạnh để đi bơi không ,is it too cold to go swimming
3659,iot_cleaning,Công ty xuất hiện trên máy hút bụi ngay bây giờ ,company coming over turn on the vacuum cleaner right now
5994,weather_query,Bạn có nghĩ rằng trời sẽ mưa vào ngày mai ,do you think it's going to rain tomorrow
3646,music_query,Chỉ cho tôi âm nhạc của nghệ sĩ đó ,show me music by that artist
908,iot_cleaning,Vui lòng đặt chân không để bắt đầu bây giờ ,please set the vacuum to start going now
16416,email_query,Tất cả các email mới ,all new email messages
7635,calendar_set,Đặt một sự kiện cho chủ nhật này và hai chủ nhật tiếp theo mà tôi có yoga lúc mười hai giờ chiều ,set an event for this sunday and the next two sundays that i have yoga at twelve pm
13589,qa_definition,Xin vui lòng cho tôi biết một trục khuỷu là gì ,please tell me what a crankshaft is
8917,calendar_set,Lặp lại sự kiện lịch ,repeat calendar event
2650,news_query,Tiêu đề từ tin tức địa phương buổi sáng hôm nay là gì ,what is the headline from today's morning local news
11486,play_podcasts,Chơi nhạc Nhạc sĩ Danh sách ,play musician play list
16126,email_sendemail,gửi cảm ơn bạn rất nhiều mẹ cho mẹ ,send thank you so much mom to mom
10622,lists_createoradd,Thêm tã trong danh sách mỹ phẩm ,add diapers in cosmetic list
15300,social_query,phương tiện truyền thông xã hội ,olly trending social media
12429,transport_taxi,xin vui lòng đặt một chiếc taxi cho tôi ,please book a taxi for me
8386,calendar_set,nhắc nhở tôi lúc tám giờ tối để giặt đồ ,remind me at eight pm to do laundry
6257,general_quirky,xin chào đây là lần đầu tiên của bạn ở đây ,hello is this your first time here
5880,iot_cleaning,Làm sạch chân không bắt đầu ,make vacuum cleaner start
2327,weather_query,nó là nhiệt độ bao nhiêu ,what temperature is it
3498,alarm_set,Tôi cần thức dậy lúc bảy giờ sáng ,i need to get up at seven am
1748,iot_wemo_on,Nếu công tắc đang bật thì bật khác tắt ,if switch is on then turn on else turn off
13820,qa_factoid,Là Elizabeth Taylor vẫn còn sống ,is elizabeth taylor still alive
11407,play_podcasts,Chơi tập podcast tiếp theo ,play the next podcast episode
5375,datetime_query,ngày nào vào thứ hai tới ,which date is on next monday
5850,iot_coffee,làm cho tôi một cappuccino ,make me a cappuccino
2580,audio_volume_mute,hãy im lặng cho đến khi tôi bảo bạn không được ,please be silent until i tell you not to be
15238,social_query,"Xin chào, cho tôi biết các cập nhật mới nhất về trang Ấn Độ trong Facebook ",hi there tell me latest updates of times of india page in facebook
10244,cooking_recipe,xin hãy tìm công thức nấu ăn tốt nhất ,please look up best recipes
55,takeaway_query,Tôi muốn một số cà ri để đi bất kỳ khuyến nghị nào ,i want some curry to go any recommendations
15122,lists_createoradd,Vui lòng đặt hàng cho tôi những tháng này ,please order me this months groceries
9511,play_radio,Chơi đài phát thanh Đá một trăm tám ,play the radio station rock one hundred and eight
3767,play_music,Chơi cho tôi một số pop ,play me some pop
7471,calendar_set,Đặt lời nhắc cho kỷ niệm ngày cưới của tôi vào tháng 7 ,set reminder for my wedding anniversary on ten july
6730,calendar_set,Lên lịch một cuộc trò chuyện với Adam vào chiều thứ năm ,schedule a chat with adam on thursday afternoon
5,audio_volume_mute,dừng lại ,stop
6470,calendar_query,Lịch trình của tôi trong ngày như thế nào ,how is my schedule for the day
8792,calendar_query,Các chi tiết của sự kiện này là gì ,what are the details of this event
2785,iot_cleaning,Bắt đầu hút bụi ,start vacuuming
3851,datetime_query,xin vui lòng cho tôi biết ngày và thời gian ,please tell me the date and time
10377,play_game,Vui lòng mở trò chơi GO Fish và chơi nó với tôi ,please open go fish game and play it with me
2617,news_query,Xin vui lòng cho tôi biết khi có bản cập nhật cho câu chuyện sự cố máy bay ,please let me know when there is an update to the plane crash story
4018,alarm_remove,Olly thoát khỏi báo động hiện tại của tôi ,olly get rid of my current alarms
3224,play_music,tìm kiếm bài hát hai và chơi nó ,look for song two and play it
10347,play_game,Tôi muốn bạn chơi trò chơi này cho tôi ,i want you to play this game for me
13864,qa_definition,Xác định logic. ,define logic
6738,general_quirky,Tôi đang nghỉ ngày vào ngày mai ,i am taking day off tomorrow
1949,news_query,Có tin tức mới nhất nào không ,are there any latest news
2310,iot_hue_lightdim,Bật đèn xuống bảy ,turn the lights down to seven
1753,play_music,Chơi tất cả các bài hát rock ,play all rock songs
38,general_quirky,Là độ sáng của màn hình của tôi chạy thấp ,is the brightness of my screen running low
11042,lists_createoradd,Tôi cần nhiều sữa hơn ,i need more milk
14298,qa_factoid,Tây Ban Nha có chia sẻ biên giới của mình với Morocco không ,does spain share its border with morrocco
15820,email_addcontact,Thay đổi email của mẹ tôi trong danh bạ của tôi ,change my mum's email in my phonebook
16650,email_query,Ben đã gửi email cho tôi những gì ,what did ben email me
15040,qa_factoid,Tom Cruise bao nhiêu tuổi ,how old is tom cruise
9290,play_radio,Vui lòng bật chín mươi chín điểm năm ,please turn on ninety nine point five
10062,cooking_recipe,Thực phẩm nào tốt ,what food is good
8255,calendar_remove,hủy bỏ sự kiện sắp tới ,cancel upcoming event
15614,social_post,Tweet với dịch vụ tiêu dùng về vấn đề tôi đang đối mặt với sản phẩm ,tweet with consumer service about problem i am facing with the product
2314,iot_hue_lightdim,Alexa đèn dưới xuống ,alexa lower lights down
2001,iot_cleaning,"Nếu máy hút bụi của tôi không được kích hoạt, vui lòng kích hoạt nó ",if my vacuum cleaner is not activated please activate it
1954,audio_volume_up,Tăng khối lượng lên năm mươi phần trăm ,increase volume to fifty percent
11208,lists_createoradd,Thêm một cuộc họp với Kiến trúc sư vào danh sách dự án mới của tôi ,add a meeting with architect to my new project list
12040,recommendation_locations,Hỏi một nhà hàng trong khu vực tôi ,ask a restaurant in me area
3640,news_query,Chỉ cho tôi tin tức từ CNN ,show me news from cnn
13501,qa_factoid,Ai đã giành chiến thắng trong năm giải đấu bóng rổ nam NCAA cuối cùng ,who won the last five ncaa men's basketball tournament
2951,play_music,Chơi nhạc liên quan đến nhạc tôi đã nghe sáng nay ,play music relating to the music i listened to this morning
9886,play_audiobook,Khởi động lại thiên đường Audiobook là thật ,restart the audiobook heaven is for real
15907,email_sendemail,Gửi sẽ làm nhờ John như một câu trả lời tin nhắn cuối cùng của mình ,send will do thanks to john as a reply to his last message
5933,datetime_query,cho tôi thời gian moscow ,give me moscow time
10498,lists_createoradd,Khởi động cho tôi một danh sách mới ,start me a new list
10835,lists_query,Hãy cho tôi biết những gì trong danh sách mua sắm của tôi ,tell me what's on my shopping list
3415,iot_cleaning,bạn có thể kích hoạt chân không để làm sạch nhà ,can you activate the vacuum to clean the house
7692,calendar_query,Tìm hiểu thêm về bữa tiệc trà hàng năm ,find out more about the annual tea party
483,music_query,tên bài hát là gì ,what is the name of song
9139,calendar_query,"Này, vui lòng cung cấp thông tin về các sự kiện vào cuối ngày ",hey please provide information about events by the end of the day
13768,qa_currency,trao đổi giữa bạn là gì S. d. và CAD. ,what's the exchange between u. s. d. and cad
9038,calendar_remove,Xóa cuộc họp tại Dubai ,remove meeting at dubai
29,iot_cleaning,chân không ảm đạm ,vacuum the house olly
454,iot_hue_lightchange,Thay đổi đèn trong bếp sang màu xanh ,change the lights in the kitchen to blue
3751,news_query,reddit phổ biến ,reddit popular
14502,qa_factoid,cho tôi các chi tiết sinh khai của abraham lincoln ,give me the birth details of abraham lincoln
17021,email_sendemail,Chạy trả lời email mới nhất nhận được ,run reply to latest email received
1344,play_music,Cố gắng chơi những năm chín mươi âm nhạc cổ điển ,try to play old nineties classic music
11667,recommendation_locations,những gì xung quanh tôi ,what's around me
644,weather_query,Điều gì sẽ là nhiệt độ cao nhất trong tuần này ,what will be the highest temperature this week
4450,alarm_query,Báo động của tôi sẽ đánh thức tôi lúc mấy giờ ,what time will my alarm wake me up
10142,cooking_recipe,Tìm nhiệt độ chính xác để chiên cả gà tây ,find the correct temperature for frying a whole turkey
11696,recommendation_movies,Những bộ phim nằm ngoài rạp chiếu phim địa phương ,what movies is out there in the local cinema
3782,play_music,Chọn r. n. b. Xin vui lòng danh sách phát từ những năm 1990 ,select the r. n. b. playlist from the nineties please
13595,qa_maths,Giải quyết phương trình này một cộng với một ,solve this equation one plus one
15418,social_post,hey đăng đơn khiếu nại của tôi đến @microsoft trên twitter ,hey post my complaint to @microsoft on twitter
3763,iot_hue_lightup,nâng cao ánh sáng Alexa ,raise the lights alexa
11614,recommendation_events,Danh sách thể thao đại học cho ngày mai ở Tulsa ,list college sports for tomorrow in tulsa
7725,calendar_set,Đặt một lời nhắc nhở về điều hạnh phúc cứ sau hai ngày ,set a reminder to happy thing every two days
13566,qa_currency,tỷ giá hối đoái là gì ,what's the exchange rates
9282,play_radio,tìm kiếm một đài phát thanh gọi là nhịp điệu trên tần số một ,look for a radio station called rhythm on the frequency one
3548,weather_query,Khi nào nó sẽ có tuyết tiếp theo ,when is it going to snow next
17060,email_query,bất kỳ email nào từ khách hàng của tôi ,any email from my client
10358,play_game,chạy trò chơi ,run game
14055,qa_factoid,justin bieber từ đâu ,where is justin bieber from
2730,general_joke,Tôi cần tìm một trò đùa vui nhộn là ok cho trẻ em ,i need to find a funny joke that is ok for kids
7296,calendar_remove,Xóa các sự kiện lịch theo lịch trình của tôi nếu bạn có thể ,remove my scheduled calendar events if you could
9163,calendar_query,olly có bất kỳ sự kiện nào trong lịch của tôi trong tuần này ,olly are there any events on my calendar for this week
9205,play_radio,Chơi đài phát thanh yêu thích của tôi ,play my favourite radio
8326,calendar_set,Đặt làm việc trên lịch của tôi trong tám giờ sáng mỗi ngày trong tuần này ,put working out on my calendar for eight am every day this week
11138,lists_remove,Vui lòng xóa danh sách ,please remove the list
3182,iot_wemo_off,Tắt trên ổ cắm ,turn off on the socket
1739,music_query,Ai là nghệ sĩ hát bài hát này ,who is the artist that sings this song
6224,general_quirky,Ngày của tôi là niềm vui ,my day was fun
801,audio_volume_mute,Xin vui lòng âm thanh trên loa ,mute sound on speakers please
498,iot_hue_lightchange,Thay đổi màu sáng thành màu đỏ ,change the light color to red
13913,qa_factoid,nơi Maradona sống bây giờ ,where maradona lives now
9036,calendar_remove,Hủy tất cả các sự kiện cho ngày hôm nay và đánh dấu tôi bận rộn ,cancel all events for today and mark me busy
16086,email_sendemail,Gửi email đến George Brown ,send an email to george brown
12287,transport_ticket,Tìm kiếm vé tàu đến Edinburgh vào ngày mai ,look for train tickets to edinburgh tomorrow
3871,iot_hue_lightup,Vui lòng bật đèn lên một chút ,please turn up the light a little
6479,recommendation_events,những gì đang xảy ra olly ,what is happening olly
17145,email_query,Mở email ,open emails
3086,play_music,chơi một bài hát ,play a song
8725,calendar_query,Ngày kỷ niệm của tôi là gì ,what date is my anniversary
14999,qa_definition,Mô tả một TV thông minh năm mươi inch ,describe a fifty inch smart tv
3422,music_query,là người ca sĩ ,who is the singer
4252,weather_query,Tôi có nên mang theo một chiếc ô với tôi ngày hôm nay ,should i carry an umbrella with me today
4323,iot_hue_lightoff,tắt đèn ngay bây giờ ,turn off the lights now
11316,play_podcasts,Chơi cho tôi podcast phổ biến nhất trên iTunes ,play me the most popular podcast on itunes
13309,qa_maths,Hai cộng bốn ,what is two plus four
11567,recommendation_locations,Nơi gà tốt nhất gần tôi là gì ,what's the best chicken place near me
10564,lists_remove,Vui lòng xóa danh sách nhiệm vụ ,please remove task list
1986,audio_volume_other,Đặt trung bình của thiết bị ,set the average of the device
15597,social_post,Mở tên công ty Tìm phản hồi ,open company name find feedback
16358,email_query,Đọc email được gửi bởi liên hệ này ,read the email sent by this contact
7340,calendar_remove,Hủy cuộc họp của tôi vào ngày mai ,cancel my meeting tomorrow
13066,general_quirky,bạn có thể cho tôi biết nếu guitar của tôi đang điều chỉnh những gì tôi chơi nó ,can you tell me if my guitar is in tune what i play it
4863,weather_query,Thời tiết ở Utah là gì ,what is the weather in utah
10178,cooking_recipe,Học cách cắt khoai tây chính xác ,learn to cut potatoes correctly
3019,takeaway_query,olly tìm thức ăn của tôi ,olly find my food
12200,transport_ticket,Đặt vé tàu đến Canada tối nay ,book a train ticket to canada this evening
2352,iot_hue_lightchange,sửa đổi màu sắc ánh sáng của ngôi nhà và làm cho chúng tối thay thế ,modify the light colours of the house and make them dark instead
12739,transport_query,Tôi có thể lấy chỉ dẫn đến thanh gần nhất không ,can i get the directions to the nearest bar
16871,email_sendemail,Gửi email đến naty ,send email to naty
309,datetime_query,Bao nhiêu ngày còn lại trong năm nay ,how many days are left in this year
15325,social_query,chuyện gì đang xảy ra trong phương tiện truyền thông xã hội của tôi ,what's happening in my social media
9645,play_radio,Chơi kênh radio chín mươi ba điểm hai năm ,play the radio channel ninety three point two five
5805,iot_wemo_on,Bạn sẽ có thể bật hoặc tắt thiết bị đó bằng điện thoại thông minh hoặc máy tính bảng của mình ,you'll be able to turn that device on or off using your smartphone or tablet
10974,lists_query,Đặt trên màn hình danh sách tôi có sẵn ,put on the screen the lists i have available
3746,iot_coffee,tôi muốn cà phê ,i want coffee
10015,cooking_recipe,Trong năm câu cho tôi biết thủ tục làm Thổ Nhĩ Kỳ Lễ Tạ ơn ,in five sentences let me know the procedure of making thanksgiving turkey
5559,iot_hue_lightoff,Tắt đèn phòng ngủ ,turn off the bedroom lamp
6788,calendar_set,Thêm sự kiện cho cuộc họp tối nay với Jake ,add event for this evening meeting with jake
12101,recommendation_events,Sự kiện tìm kiếm Olly và Meetups cho Central Park West ,olly search events and meetups for central park west
9415,play_radio,bật radio ,switch on the radio
15577,social_query,chào những gì đang xảy ra trong twitter ngày hôm nay ,hi what is happening in twitter today
9152,calendar_set,xin vui lòng cho tôi biết khoảng một giờ trước thứ năm về cuộc hẹn với tóc của tôi ,please tell me about a hour before thursday about my hair appointment
7090,calendar_set,lịch Google ,google calendar
12644,transport_traffic,là lưu lượng truy cập để làm việc rõ ràng ,is traffic to work clear
4056,play_music,Chơi Superstar. ,play superstar
12492,transport_taxi,Đưa tôi một chiếc xe hơi ,get me a car
4414,weather_query,nó sẽ mưa ở toronto thứ ba tới ,will it rain in toronto next tuesday
7157,calendar_set,Lưu sự kiện này ,save this event
10818,lists_query,Tôi có danh sách nào không ,do i have any lists
16207,email_sendemail,Email Gia đình có thông tin chi tiết của bữa tiệc ,email family with details of the party
1439,play_music,Tải xuống các bài hát dân gian mới nhất có xếp hạng bốn sao trở lên và chơi tất cả mà không xáo trộn ,download the latest folk songs having rating of four star or above and play all without shuffle
11207,lists_createoradd,Liệt kê mới ,list new
1951,datetime_query,Thời gian Luân Đôn là gì ,what is london time
9246,play_radio,là Rush Limbaugh lên sóng nếu anh ta đưa anh ta vào ,is rush limbaugh on the air if he is put him on
7736,calendar_set,Nhập một cuộc họp với Jack cho thứ ba ,input a meeting with jack for tuesday
13207,qa_definition,tra cứu từ nguyên trong google ,look up etymology in google
4873,music_likeness,kiểm tra lại ,review
10183,cooking_recipe,jalapenos là gì ,what are jalapenos
5275,music_settings,Vui lòng kiểm tra và lặp lại bài hát này một lần nữa ,please check and repeat this song one time more
10724,lists_remove,Vui lòng xóa tập tin này ,please delete this file
8273,calendar_set,Tôi cần cuộc hẹn được đăng lên lịch ,i need that appointment posted to the calendar
6302,general_quirky,chào buổi sáng Việt Nam ,good morning vietnam
15895,email_addcontact,Thêm email mới vào danh bạ ,add new email to contacts
2449,takeaway_order,Từ nhà hàng nhà bếp Wangs Giao hàng tận nhà cho một món súp gà Manchow ,from wangs kitchen restaurant home delivery for a chicken manchow soup
14139,qa_definition,bạn có thể vui lòng mô tả cho tôi về mặt hàng điện thoại thông minh ,could you please describe me about the item smart phone
1032,iot_hue_lightchange,Thay đổi đèn phòng phương tiện từ màu tím sang màu xanh lá cây ,change the media room lights from purple to green
9698,play_audiobook,Tiếp tục chơi trên Lựa chọn Audiobook gần đây nhất của tôi ,resume play on my most recent audiobook selection
10703,lists_createoradd,Tạo danh sách mua sắm cho mục tiêu ,create shopping list for target
6556,general_quirky,về cricket. ,about cricket
16270,email_query,Kiểm tra hộp thư đến ,check inbox
17132,email_sendemail,Vui lòng dự thảo một email đến Shaun yêu cầu chủ nhật cho lịch trình tiếp theo ,please draft an email to shaun requesting sunday's off for the next schedule
1456,weather_query,nó như thế nào ,whats it like outside
5563,news_query,những gì đang xảy ra với brexit ngày hôm nay ,what is happening with brexit today
12620,transport_query,Thời gian di chuyển từ đây đến Dallas bằng tàu hỏa ,whats the travel time from here to dallas by train
13872,qa_definition,Uber là gì ,what is uber
10401,play_game,Chơi tennis cho tôi ,play tennis for me
10515,lists_createoradd,Tôi cần thực hiện một danh sách các hóa đơn do ,i need to make a list of bills that are due
14966,qa_stock,Công ty Nestle có giá bao nhiêu ,how much does nestle company cost
14280,qa_factoid,Số đo của Kim Kardashian là gì ,what's kim kardashian's measurements
3218,alarm_set,Đặt báo thức cho sáu giờ sáng mỗi ngày ,set alarm for six am everyday
16502,email_querycontact,Số điện thoại của Mary Smith là gì ,what is mary smith's telephone number
7809,calendar_set,Tôi có một cuộc họp đầu của bộ phận thứ sáu lúc chín giờ sáng ,i have a department head meeting friday at nine am sharp
6418,calendar_set,Mở ghi nhớ Thêm ghi chú về cuộc họp của tôi ,open memo add note about my meeting
16572,email_sendemail,email đến địa chỉ ,email to address
12037,recommendation_locations,Hỏi một trung tâm mua sắm trong khu vực của tôi ,ask a shopping malls in my area
13585,qa_factoid,abraham lincoln cao bao nhiêu ,how tall was abraham lincoln
3854,audio_volume_mute,xin vui lòng loa câm ,mute speakers please
968,news_query,Chỉ cho tôi những tin tức gần đây về chủ đề cụ thể ,show me recent news on particular subject
7848,calendar_set,Hãy cho tôi biết một ngày trước chuyến đi của tôi đến California ,let me know the day before my trip to california
12269,transport_query,Sẽ Punjab Mail đạt đến thời gian ở Gwalior ,will punjab mail reach on time in gwalior
12628,transport_ticket,id muốn lên tàu tiếp theo sẽ rời Indianapolis hướng đến Chicago ,id like to get on the next train that will be departing indianapolis headed to chicago
13386,qa_definition,Định nghĩa của Google cho tôi ,google definition for me
